省份编码,省份,年份,农村居民家庭拥有汽车数量(辆/百户),农村居民家庭拥有大中型拖拉机数量(台/百户),农村居民家庭拥有小型和手扶拖拉机数量(台/百户),农村居民家庭拥有机动脱粒机数量(台/百户),农村居民家庭拥有胶轮大车数量(辆/百户),农村居民家庭拥有水泵数量(台/百户),农村居民家庭拥有役畜数量(头/百户),农村居民家庭拥有产品畜数量(头/百户)
450000,广西壮族自治区,2001,0.432900432900433,0.303030303030303,7.6969696969697,10.4891774891775,3.65367965367965,11.8831168831169,61.7748917748918,43.4199134199134
450000,广西壮族自治区,2000,0.303030303030303,0.25974025974026,7.97835497835498,10.008658008658,3.48917748917749,10.3506493506494,63.7402597402597,40.3290043290043
460000,海南省,2019,,,,,,,,
460000,海南省,2018,,,,,,,,
460000,海南省,2017,,,,,,,,
460000,海南省,2016,,,,,,,,
460000,海南省,2015,,,,,,,,
460000,海南省,2014,,,,,,,,
460000,海南省,2013,,,,,,,,
460000,海南省,2012,0.499999999999989,0.333333333333326,3.41666666666659,3.41666666666659,1.08333333333331,24.1666666666661,20.8333333333329,162.749999999996
460000,海南省,2011,1.25,0.916666666666667,2.83333333333333,3.08333333333333,1.0,26.9166666666667,19.9166666666667,137.083333333333
460000,海南省,2010,1.38888888888889,,0.972222222222222,15.7638888888889,1.80555555555556,26.1111111111111,55.3472222222222,75.1388888888889
460000,海南省,2009,1.25,,0.83,14.38,2.08,24.17,56.0,80.0
460000,海南省,2008,0.63,0.14,0.83,14.83,1.39,22.13,51.9,62.22
460000,海南省,2007,0.486111111111111,0.277777777777778,2.77777777777778,14.0,1.66666666666667,21.8472222222222,53.4236111111111,57.6388888888889
460000,海南省,2006,0.625,0.833333333333333,9.30555555555556,13.6111111111111,1.25,22.4027777777778,57.6944444444445,50.2777777777778
460000,海南省,2005,0.486111111111111,0.833333333333333,9.02777777777778,13.6944444444444,1.38888888888889,24.3472222222222,59.1527777777778,49.8611111111111
460000,海南省,2004,0.833333333333333,0.555555555555556,7.84722222222222,10.6569444470935,3.61111111111111,19.3888888888889,74.2222222222222,70.4166666666667
460000,海南省,2003,0.555555555555556,0.416666666666667,8.81944444444444,8.79027777777778,3.47222222222222,13.4166666666667,73.4930555555556,66.3888888888889
460000,海南省,2002,0.56,0.69,7.33,7.43,2.5,15.01,83.92,66.25
460000,海南省,2001,0.555555555555556,0.972222222222222,7.5,11.5694444444444,4.17,21.67,83.97,62.01
460000,海南省,2000,0.555555555555556,0.833333333333333,6.80555555555556,9.30555555555556,2.36111111111111,22.9166666666667,81.9583333333333,58.4722222222222
500000,重庆市,2019,,,,,,,,
500000,重庆市,2018,,,,,,,,
500000,重庆市,2017,,,,,,,,
500000,重庆市,2016,,,,,,,,
500000,重庆市,2015,,,,,,,,
500000,重庆市,2014,,,,,,,,
500000,重庆市,2013,,,,,,,,
500000,重庆市,2012,3.33333333333333,0.388888888888889,0.944444444444444,21.5,0.444444444444444,20.8333333333333,27.7611111111111,49.3333333333333
500000,重庆市,2011,2.44444444444444,0.333333333333333,1.38888888888889,22.7222222222222,0.666666666666667,21.4444444444444,25.4833333333333,51.3888888888889
500000,重庆市,2010,0.75,,0.5,20.1111111111111,0.333333333333333,17.3888888888889,16.5055555555556,38.5
500000,重庆市,2009,0.53,,0.06,23.17,0.22,16.0,17.3,35.33
500000,重庆市,2008,0.56,0.17,0.11,23.78,,14.56,15.04,32.56
500000,重庆市,2007,0.75,0.1,0.1,19.8888888888889,0.722222222222222,11.7777777777778,14.35,28.8888888888889
500000,重庆市,2006,0.5,0.1,0.111111111111111,16.0555555555556,0.111111111111111,11.8888888888889,21.5444444444444,24.1111111111111
500000,重庆市,2005,0.444444444444444,0.1,0.111111111111111,13.0555555555556,0.222222222222222,9.83333333333333,20.9444444444444,33.3333333333333
500000,重庆市,2004,0.333333333333333,0.1,0.111111111111111,11.9444444444444,0.222222222222222,7.22222222222222,18.6961111105151,31.6277777777778
500000,重庆市,2003,0.666666666666667,,0.111111111111111,9.88888888888889,0.388888888888889,8.0,19.1622222222222,31.8361111111111
500000,重庆市,2002,0.44,0.17,0.39,9.94,0.61,7.22,24.76,43.72
500000,重庆市,2001,0.611111111111111,0.111111111111111,0.333333333333333,10.1666666666667,1.16666666666667,6.61111111111111,22.9222222222222,37.0833333333333
500000,重庆市,2000,0.722222222222222,,0.277777777777778,8.80555555555556,0.611111111111111,6.16666666666667,22.3555555555556,31.4944444444444
510000,四川省,2019,,,,,,,,
510000,四川省,2018,,,,,,,,
510000,四川省,2017,,,,,,,,
510000,四川省,2016,,,,,,,,
510000,四川省,2015,,,,,,,,
510000,四川省,2014,,,,,,,,
510000,四川省,2013,,,,,,,,
510000,四川省,2012,3.0,0.875,2.8,30.2,0.9,36.925,24.5025,53.75
510000,四川省,2011,2.7,0.95,3.0,27.35,0.875,31.85,27.71,46.175
510000,四川省,2010,1.525,0.4,2.65,25.95,1.625,31.35,19.96725,48.3625
510000,四川省,2009,1.73,0.73,2.5,28.33,1.68,34.25,22.11,42.58
510000,四川省,2008,1.23,0.65,2.3,26.78,1.41,31.08,21.61,51.68
510000,四川省,2007,1.175,0.35,2.65,25.4275,1.0875,30.75,23.12925,51.4875
510000,四川省,2006,1.375,0.3,2.5875,22.665,1.3125,28.275,24.1092500004172,51.925
510000,四川省,2005,1.2,0.225,2.0125,20.985,1.0625,25.225,23.8434999999404,52.05
510000,四川省,2004,0.9,0.45,0.95,14.4252499997616,1.35,26.525,30.7562499988079,45.5775
510000,四川省,2003,0.9,0.3,1.025,13.6475,0.975,27.38,32.022,47.1225
510000,四川省,2002,1.13,0.35,1.19,12.76,0.93,25.2,33.62,49.37
510000,四川省,2001,1.0125,0.475,1.325,9.78,1.125,19.475,34.1025,47.9075
510000,四川省,2000,1.0125,0.575,1.225,10.815,1.0,17.27,33.5575,50.0125
520000,贵州省,2019,,,,,,,,
520000,贵州省,2018,,,,,,,,
520000,贵州省,2017,,,,,,,,
520000,贵州省,2016,,,,,,,,
520000,贵州省,2015,,,,,,,,
520000,贵州省,2014,,,,,,,,
520000,贵州省,2013,,,,,,,,
520000,贵州省,2012,3.83928571428571,1.25,1.42857142857143,16.9196428571429,0.491071428571429,10.7142857142857,52.1428571428571,48.6160714285714
520000,贵州省,2011,3.48214285714286,0.669642857142857,1.60714285714286,15.8482142857143,0.758928571428571,11.25,50.1785714285714,37.5446428571429
520000,贵州省,2010,2.05357142857143,0.357142857142857,1.38392857142857,8.66071428571429,0.892857142857143,9.95535714285714,57.8169642857143,26.25
520000,贵州省,2009,1.83,0.31,1.34,6.96,1.16,7.32,61.03,34.29
520000,贵州省,2008,1.76,0.18,0.94,6.03,0.94,6.34,65.06,28.97
520000,贵州省,2007,1.22767857142857,0.133928571428571,0.625,5.04464285714286,0.714285714285714,5.71428571428571,68.7098214285714,25.4910714285714
520000,贵州省,2006,1.33928571428571,0.357142857142857,0.223214285714286,4.59821428571429,0.758928571428571,4.82142857142857,68.1540178571429,25.3125
520000,贵州省,2005,1.38392857142857,0.3125,0.714285714285714,5.26785714285714,0.982142857142857,3.97321428571429,68.8839285714286,33.7946428571429
520000,贵州省,2004,1.07142857142857,0.580357142857143,0.669642857142857,4.95535714285714,3.34821428571429,5.13392857142857,76.3303571428571,26.4732142857143
520000,贵州省,2003,0.758928571428571,0.491071428571429,0.982142857142857,3.97321428571429,3.39285714285714,3.97321428571429,74.7379464285714,29.0625
520000,贵州省,2002,0.76,0.49,0.89,2.41,3.17,3.84,75.22,31.74
520000,贵州省,2001,0.669642857142857,0.580357142857143,0.848214285714286,2.36607142857143,2.99107142857143,3.70535714285714,78.4866071428571,28.0133928571429
520000,贵州省,2000,0.580357142857143,0.535714285714286,0.9375,0.803571428571428,2.99107142857143,3.61607142857143,78.1026785714286,28.8392857142857
530000,云南省,2019,,,,,,,,
530000,云南省,2018,,,,,,,,
530000,云南省,2017,,,,,,,,
530000,云南省,2016,,,,,,,,
530000,云南省,2015,,,,,,,,
530000,云南省,2014,,,,,,,,
530000,云南省,2013,,,,,,,,
530000,云南省,2012,4.375,3.20833333333333,14.5,18.1666666666667,1.875,20.3333333333333,56.8,79.0833333333333
530000,云南省,2011,4.20833333333333,3.70833333333333,12.5208333333333,16.5,1.29166666666667,15.6666666666667,56.5416666666667,116.666666666667
530000,云南省,2010,2.70833333333333,1.20833333333333,10.5416666666667,8.83333333333333,3.625,13.2083333333333,59.24125,66.7083333333333
530000,云南省,2009,2.83,1.38,9.06,8.04,4.04,11.29,63.63,67.25
530000,云南省,2008,2.33,1.54,8.4,7.25,4.79,9.21,60.89,60.25
530000,云南省,2007,2.33333333333333,1.6875,7.16666666666667,7.33333333333333,5.25,8.375,62.4166666666667,59.2916666666667
530000,云南省,2006,2.125,0.375,7.58333333333333,5.45833333333333,4.08333333333333,9.20833333333333,61.8958333333333,57.125
530000,云南省,2005,1.79166666666667,0.625,8.0,4.66666666666667,4.58333333333333,6.91666666666667,65.9166666666667,61.5
530000,云南省,2004,1.29166666666667,0.666666666666667,7.16666666666667,5.29166666666667,7.875,3.85416666666667,64.6166666666667,49.2083333333333
530000,云南省,2003,1.29166666666667,0.666666666666667,7.5,5.625,6.70833333333333,4.10416666666667,65.0125,55.125
530000,云南省,2002,1.0,0.5,7.54,5.67,5.33,2.98,74.39,61.83
530000,云南省,2001,0.916666666666667,0.395833333333333,7.41666666666667,4.83333333333333,6.5,2.52083333333333,73.1375,58.1666666666667
530000,云南省,2000,0.833333333333333,0.458333333333333,7.3125,5.14583333333333,5.95833333333333,2.24166666666667,73.3333333333333,56.5416666666667
540000,西藏自治区,2019,,,,,,,,
540000,西藏自治区,2018,,,,,,,,
540000,西藏自治区,2017,,,,,,,,
540000,西藏自治区,2016,,,,,,,,
540000,西藏自治区,2015,,,,,,,,
540000,西藏自治区,2014,,,,,,,,
540000,西藏自治区,2013,,,,,,,,
540000,西藏自治区,2012,12.5,7.22972972972973,57.804054054054,13.1756756756757,7.56756756756757,,384.527027027027,802.837837837838
540000,西藏自治区,2011,10.8783783783784,7.09459459459459,55.0675675675676,12.8378378378378,6.62162162162162,,379.459459459459,794.189189189189
540000,西藏自治区,2010,7.9375,4.16666666666667,47.5,6.875,10.8333333333333,,227.083333333333,665.0
540000,西藏自治区,2009,8.33,3.33,45.83,6.67,11.46,,261.67,725.63
540000,西藏自治区,2008,7.29,3.54,41.88,7.08,11.67,,235.21,899.79
540000,西藏自治区,2007,7.29166666666667,4.16666666666667,39.1666666666667,7.08333333333333,10.8333333333333,,330.3125,696.875
540000,西藏自治区,2006,7.29166666666667,2.70833333333333,39.0625,8.54166666666667,13.75,0.416666666666667,246.666666666667,629.583333333333
540000,西藏自治区,2005,5.625,7.08333333333333,31.7708333333333,5.0,11.875,,253.541666666667,754.375
540000,西藏自治区,2004,5.41666666666667,3.54166666666667,37.9166666666667,4.79166666666667,12.5,2.29166666666667,269.375,502.708333333333
540000,西藏自治区,2003,2.5,0.833333333333333,37.7083333333333,4.58333333333333,12.2916666666667,,261.458333333333,705.416666666667
540000,西藏自治区,2002,1.67,1.25,28.75,5.21,13.75,1.88,270.83,480.63
540000,西藏自治区,2001,2.29166666666667,1.875,23.5416666666667,5.0,13.75,,256.666666666667,495.416666666667
540000,西藏自治区,2000,2.29166666666667,2.29166666666667,20.0,3.33333333333333,15.0,,326.25,605.416666666667
610000,陕西省,2019,,,,,,,,
610000,陕西省,2018,,,,,,,,
610000,陕西省,2017,,,,,,,,
610000,陕西省,2016,,,,,,,,
610000,陕西省,2015,,,,,,,,
610000,陕西省,2014,,,,,,,,
610000,陕西省,2013,,,,,,,,
610000,陕西省,2012,4.36936936936937,3.15315315315315,10.8333333333333,9.77702702702703,11.0810810810811,10.5855855855856,11.1734234234234,39.5495495495496
610000,陕西省,2011,4.0990990990991,2.13963963963964,8.94144144144144,8.11711711711712,10.9459459459459,8.98648648648649,10.0518018018018,28.3558558558559
610000,陕西省,2010,3.06306306306306,2.88288288288288,11.8018018018018,5.95045045045045,17.1171171171171,14.3423423423423,15.3018018018018,44.3693693693694
610000,陕西省,2009,1.89,4.14,11.17,4.56,18.06,15.87,15.9,47.21
610000,陕西省,2008,1.71,4.82,11.62,4.28,18.38,14.21,16.51,28.33
610000,陕西省,2007,1.75675675675676,2.07207207207207,15.9009009009009,3.74324324324324,18.1531531531532,14.2747747747748,16.9324324324324,27.6486486486486
610000,陕西省,2006,1.84684684684685,2.2972972972973,19.5720720720721,3.18018018018018,17.6576576576577,13.1261261261261,19.0630630630631,48.1531531531532
610000,陕西省,2005,1.53153153153153,2.83783783783784,17.2747747747748,3.06306306306306,18.5135135135135,11.5945945945946,19.6486486486486,49.5045045045045
610000,陕西省,2004,1.95045045045045,2.52252252252252,16.0810810810811,3.94594594594595,16.1261261261261,12.9707207207207,17.1171171171171,28.963963963964
610000,陕西省,2003,1.62162162162162,2.7027027027027,16.3288288288288,3.6036036036036,18.9189189189189,12.3490990990991,20.527027027027,35.4504504504504
610000,陕西省,2002,1.4,1.89,15.83,4.12,17.5,13.11,22.39,37.68
610000,陕西省,2001,1.55405405405405,1.93693693693694,14.4369369369369,4.15315315315315,21.1261261261261,11.9369369369369,22.8648648648649,35.0675675675676
610000,陕西省,2000,1.23873873873874,1.89189189189189,13.536036036036,3.9009009009009,16.5315315315315,10.7072072072072,23.490990990991,32.0720720720721
620000,甘肃省,2019,,,,,,,,
620000,甘肃省,2018,,,,,,,,
620000,甘肃省,2017,,,,,,,,
620000,甘肃省,2016,,,,,,,,
620000,甘肃省,2015,,,,,,,,
620000,甘肃省,2014,,,,,,,,
620000,甘肃省,2013,,,,,,,,
620000,甘肃省,2012,3.61111111111111,5.05555555555556,31.5,15.4444444444444,10.9444444444444,16.1111111111111,46.7222222222222,72.7222222222222
620000,甘肃省,2011,3.44444444444444,4.16666666666667,28.4444444444444,11.1666666666667,8.16666666666667,10.1111111111111,49.1111111111111,64.5555555555556
620000,甘肃省,2010,1.5,6.55555555555556,30.6666666666667,4.22222222222222,15.9444444444444,12.1111111111111,61.5,38.7777777777778
620000,甘肃省,2009,0.89,3.72,32.22,5.83,16.78,10.44,64.83,42.94
620000,甘肃省,2008,0.72,4.28,30.56,4.56,16.22,8.78,68.83,48.39
620000,甘肃省,2007,1.11111111111111,4.77777777777778,31.0,3.52777777777778,15.6111111111111,8.27777777777778,69.7222222222222,52.0555555555556
620000,甘肃省,2006,1.0,3.16666666666667,36.0,3.22222222222222,15.8888888888889,6.11111111111111,77.1666666666667,47.7777777777778
620000,甘肃省,2005,0.777777777777778,2.33333333333333,33.1111111111111,2.77777777777778,18.1666666666667,7.27777777777778,75.4555555555555,51.5555555555556
620000,甘肃省,2004,1.22222222222222,2.88888888888889,28.8888888888889,1.55555555555556,18.6666666666667,6.94444444444444,78.5,66.7222222222222
620000,甘肃省,2003,1.33333333333333,2.88888888888889,26.0,1.83333333333333,20.1111111111111,6.77777777777778,71.3888888888889,62.0555555555556
620000,甘肃省,2002,0.67,2.0,27.0,2.17,13.72,5.61,77.44,39.78
620000,甘肃省,2001,0.444444444444444,1.94444444444444,23.4444444444444,1.61111111111111,12.7222222222222,6.0,75.0722222222222,56.7777777777778
620000,甘肃省,2000,0.555555555555556,1.72222222222222,25.3888888888889,1.33333333333333,17.0888888888889,5.61111111111111,80.8055555555556,58.3888888888889
630000,青海省,2019,,,,,,,,
630000,青海省,2018,,,,,,,,
630000,青海省,2017,,,,,,,,
630000,青海省,2016,,,,,,,,
630000,青海省,2015,,,,,,,,
630000,青海省,2014,,,,,,,,
630000,青海省,2013,,,,,,,,
630000,青海省,2012,6.94444444444444,4.30555555555556,52.9583333333333,9.51388888888889,2.08333333333333,4.86111111111111,33.75,171.388888888889
630000,青海省,2011,6.91666666666667,4.83333333333333,59.55,9.91666666666667,3.0,4.33333333333333,37.6666666666667,161.166666666667
630000,青海省,2010,3.5,4.16666666666667,56.75,6.1,3.5,0.333333333333333,44.8333333333333,157.0
630000,青海省,2009,4.33,3.17,56.25,6.77,3.67,0.5,61.5,121.83
630000,青海省,2008,3.17,4.5,58.92,5.77,4.17,0.5,51.33,136.17
630000,青海省,2007,2.5,4.0,57.4166666666667,4.93333333333333,3.0,0.5,52.5,138.666666666667
630000,青海省,2006,2.16666666666667,3.5,52.75,3.53333333333333,3.16666666666667,0.333333333333333,50.5,145.0
630000,青海省,2005,3.83333333333333,1.0,53.8333333333333,3.53333333333333,3.5,0.166666666666667,52.6666666666667,111.666666666667
630000,青海省,2004,4.0,1.16666666666667,54.9666666666667,3.41666666666667,20.0,1.0,94.0,119.166666666667
630000,青海省,2003,3.66666666666667,1.83333333333333,55.5833333333333,3.28333333333333,21.5,1.0,89.5,135.5
630000,青海省,2002,3.5,1.58,49.83,4.42,23.0,0.33,100.83,129.67
630000,青海省,2001,2.83333333333333,0.75,46.3333333333333,3.1,22.6666666666667,0.333333333333333,108.166666666667,141.5
630000,青海省,2000,2.75,1.08,41.67,3.25,24.0,1.0,123.67,135.67
640000,宁夏回族自治区,2019,,,,,,,,
640000,宁夏回族自治区,2018,,,,,,,,
640000,宁夏回族自治区,2017,,,,,,,,
640000,宁夏回族自治区,2016,,,,,,,,
640000,宁夏回族自治区,2015,,,,,,,,
640000,宁夏回族自治区,2014,,,,,,,,
640000,宁夏回族自治区,2013,,,,,,,,
640000,宁夏回族自治区,2012,5.75,9.75,36.875,5.75,0.25,22.25,24.75,81.375
640000,宁夏回族自治区,2011,6.5,4.25,41.75,2.25,0.875,24.875,28.0,35.125
640000,宁夏回族自治区,2010,6.0,4.16666666666667,55.75,4.125,5.16666666666667,22.0,32.5,35.3333333333333
640000,宁夏回族自治区,2009,5.0,1.33,57.5,3.79,4.83,22.33,34.33,37.33
640000,宁夏回族自治区,2008,4.33,3.17,52.17,4.29,3.33,14.83,40.17,43.67
640000,宁夏回族自治区,2007,4.5,2.0,49.6333333333333,4.25833333333333,4.33333333333333,11.5,42.1666666666667,51.5
640000,宁夏回族自治区,2006,3.33333333333333,3.66666666666667,51.4666666666667,3.59166666666667,4.5,12.0,49.6666666666667,50.1666666666667
640000,宁夏回族自治区,2005,2.5,2.66666666666667,49.8833333333333,3.14166666666667,3.83333333333333,8.33333333333333,48.3333333333333,43.3333333333333
640000,宁夏回族自治区,2004,3.66666666666667,0.666666666666667,60.6666666666667,1.68333333333333,8.33333333333333,14.0833333333333,59.1666666666667,44.3333333333333
640000,宁夏回族自治区,2003,4.16666666666667,0.5,59.0,2.0,5.83333333333333,14.0833333333333,60.0833333333333,32.1666666666667
640000,宁夏回族自治区,2002,4.08,0.33,54.92,2.9,9.5,12.33,61.25,34.33
640000,宁夏回族自治区,2001,4.66666666666667,0.166666666666667,51.8333333333333,2.15,10.5,11.3333333333333,62.25,31.8333333333333
640000,宁夏回族自治区,2000,3.5,1.0,45.0833333333333,2.18333333333333,7.16666666666667,9.0,67.25,33.5
650000,新疆维吾尔自治区,2019,,,,,,,,
650000,新疆维吾尔自治区,2018,,,,,,,,
650000,新疆维吾尔自治区,2017,,,,,,,,
650000,新疆维吾尔自治区,2016,,,,,,,,
650000,新疆维吾尔自治区,2015,,,,,,,,
650000,新疆维吾尔自治区,2014,,,,,,,,
650000,新疆维吾尔自治区,2013,,,,,,,,
650000,新疆维吾尔自治区,2012,4.61290322580645,13.1612903225806,36.6451612903226,2.45161290322581,31.8709677419355,10.1935483870968,62.7096774193548,484.903225806452
650000,新疆维吾尔自治区,2011,3.96774193548387,11.6129032258065,31.8064516129032,2.58064516129032,32.8387096774194,6.58064516129032,53.1612903225806,467.677419354839
650000,新疆维吾尔自治区,2010,2.83870967741936,8.12903225806452,28.0645161290323,2.06451612903226,45.8709677419355,3.54838709677419,56.258064516129,568.838709677419
650000,新疆维吾尔自治区,2009,2.65,6.58,28.39,2.13,47.68,3.55,61.03,487.35
650000,新疆维吾尔自治区,2008,2.26,5.03,28.06,2.32,49.03,3.55,62.71,511.74
650000,新疆维吾尔自治区,2007,1.87096774193548,4.7741935483871,29.1612903225806,2.38709677419355,50.1935483870968,3.03225806451613,72.3870967741935,494.0
650000,新疆维吾尔自治区,2006,1.54838709677419,4.0,30.7741935483871,2.38709677419355,50.7096774193548,1.54838709677419,70.3225806451613,461.741935483871
650000,新疆维吾尔自治区,2005,1.48387096774194,4.32258064516129,27.6129032258065,1.67741935483871,47.2903225806452,1.80645161290323,69.4193548387097,443.096774193548
650000,新疆维吾尔自治区,2004,1.74193548387097,5.67741935483871,24.9677419354839,2.06451612903226,53.1612903225806,2.70967741935484,96.9032258064516,423.612903225806
650000,新疆维吾尔自治区,2003,1.74193548387097,4.96774193548387,23.2903225806452,2.38709677419355,51.8709677419355,3.03225806451613,93.0967741935484,404.774193548387
650000,新疆维吾尔自治区,2002,1.61,3.16,24.45,2.52,54.39,3.55,99.74,432.52
650000,新疆维吾尔自治区,2001,1.54838709677419,2.96774193548387,23.2903225806452,2.70967741935484,50.6451612903226,3.41935483870968,89.9354838709677,312.129032258065
650000,新疆维吾尔自治区,2000,1.0,3.06666666666667,23.1,1.53333333333333,25.0,2.06666666666667,99.7333333333333,202.266666666667
