省份编码,省份,年份,农村居民人均猪肉出售量(公斤),农村居民人均羊肉出售量(公斤),农村居民人均牛肉出售量(公斤),农村居民人均家禽出售量(公斤),农村居民人均蛋类出售量(公斤),农村居民人均牛羊奶出售量(公斤),农村居民人均蚕茧出售量(公斤),农村居民人均水产品出售量(公斤)
420000,湖北省,2009,28.7,0.22,0.44,7.29,10.94,,0.07,42.12
420000,湖北省,2008,26.38,0.24,0.39,7.16,8.25,,0.12,37.31
420000,湖北省,2007,26.03,0.24,0.46,4.44,8.99,0.01,0.17,35.6660958272941
420000,湖北省,2006,30.7970253265554,0.224236366498685,0.363485932862635,5.19243002088013,10.6909515587432,0.0,0.162399124906779,33.0652531765441
420000,湖北省,2005,29.7028680886338,0.270539764086213,0.362243725880778,4.46699576479523,11.9848671237146,,0.156316147133199,28.59
420000,湖北省,2004,26.6694593452593,0.232985175487773,0.319491463101671,1.62974917674429,8.09506424304793,,,25.5839540504776
420000,湖北省,2003,40.1830130743369,0.536794919686216,0.721516623085544,1.48,7.23,,0.1,28.84
420000,湖北省,2002,31.79,0.47,0.71,1.87,6.51,,0.16,21.59
420000,湖北省,2001,29.853595255745,0.095107487027428,0.625055596738325,1.58724981467754,5.88191252779837,,0.274796145292809,17.6454410674574
420000,湖北省,2000,28.3953677067198,0.1518772589806,0.898797669100833,1.87231688426643,5.54075385409751,,0.217452238695877,12.2364092350815
430000,湖南省,2019,,,,,,,,
430000,湖南省,2018,,,,,,,,
430000,湖南省,2017,,,,,,,,
430000,湖南省,2016,,,,,,,,
430000,湖南省,2015,,,,,,,,
430000,湖南省,2014,,,,,,,,
430000,湖南省,2013,,,,,,,,
430000,湖南省,2012,35.6443638543547,0.322166967539766,0.442538914813175,2.09962260294969,1.5875663340032,,,7.11334922851596
430000,湖南省,2011,34.17,0.35,0.36,1.7,1.41,,,6.70958527072369
430000,湖南省,2010,34.3,0.24,0.36,1.73,1.09,,,11.9646861494624
430000,湖南省,2009,34.84,0.18,0.28,2.46,1.36,,,11.11
430000,湖南省,2008,28.47,0.09,0.3,3.56,1.18,,,9.09
430000,湖南省,2007,32.44,0.15,0.2,4.75,1.18,,,9.46148616562655
430000,湖南省,2006,46.8716327920213,0.203768118518961,0.132143692046995,3.80758525042737,0.721947254716032,0.0,,10.2090452683071
430000,湖南省,2005,45.9141646659527,0.185561389162565,0.199561798255925,5.18371577649771,1.28370463802657,,,8.52
430000,湖南省,2004,43.5682252806022,0.284092645229867,0.156337314947205,3.66823604339295,1.13953086577138,,,5.64838530607659
430000,湖南省,2003,66.9215518320239,0.431304317597163,0.299589793506223,4.38,1.45,,,6.41
430000,湖南省,2002,59.32,0.64,0.53,3.84,1.15,,,6.74
430000,湖南省,2001,54.9776540154015,0.293248074807481,0.176842684268427,2.96761551155116,1.31965071507151,,0.0,6.30995599559956
430000,湖南省,2000,50.2633047502382,0.333401388321764,0.332448618483735,3.168299986389,1.84088743704914,,,6.3374846876276
440000,广东省,2019,,,,,,,,
440000,广东省,2018,,,,,,,,
440000,广东省,2017,,,,,,,,
440000,广东省,2016,,,,,,,,
440000,广东省,2015,,,,,,,,
440000,广东省,2014,,,,,,,,
440000,广东省,2013,,,,,,,,
440000,广东省,2012,35.4660453613778,0.028780226404984,0.246329158014607,10.8090320852035,0.11012325005024,0.099872730926387,,32.6822526626035
440000,广东省,2011,26.42,0.02,0.49,9.49,0.38,0.07,0.51,29.2391334367344
440000,广东省,2010,24.4,,0.11,20.08,0.09,0.06,0.52,31.2305681478723
440000,广东省,2009,22.6,0.01,0.13,20.67,0.1,0.08,0.36,32.71
440000,广东省,2008,17.17,0.02,0.17,27.55,0.16,0.11,0.52,31.23
440000,广东省,2007,18.29,0.01,0.46,30.03,0.07,0.12,0.96,32.7805292874297
440000,广东省,2006,27.509289227861,0.0,0.291650187797091,38.583840465628,0.0,0.07,0.687979440305941,33.4853459189261
440000,广东省,2005,27.8917586159268,0.0,0.267706915380993,40.0806936094564,0.129651426389703,0.07,0.853763191249977,29.23
440000,广东省,2004,24.7067056245818,0.3,0.253875943176988,19.9391919727458,0.878625418581251,0.04,1.49089301564191,32.309701615016
440000,广东省,2003,37.1134767441861,0.033720930232558,0.465428682170543,17.79,0.55,0.05,1.34,36.41
440000,广东省,2002,33.98,0.09,0.69,12.67,0.57,0.05,1.28,42.81
440000,广东省,2001,31.8739090491502,0.040499157862502,0.493109784106569,11.6174399020058,0.786939212984229,0.053743683968764,1.12869392129842,41.0879650895728
440000,广东省,2000,31.5666413949962,0.009628506444276,0.440181956027293,10.5313874147081,0.363608794541319,0.020773313115997,0.734495830174374,34.1439727065959
450000,广西壮族自治区,2019,,,,,,,,
450000,广西壮族自治区,2018,,,,,,,,
450000,广西壮族自治区,2017,,,,,,,,
450000,广西壮族自治区,2016,,,,,,,,
450000,广西壮族自治区,2015,,,,,,,,
450000,广西壮族自治区,2014,,,,,,,,
450000,广西壮族自治区,2013,,,,,,,,
450000,广西壮族自治区,2012,26.0313419816337,0.468675882068632,1.34545809569841,7.7656674722088,1.7844726921218,,,8.51609279845336
450000,广西壮族自治区,2011,24.7,0.54,0.98,7.87,2.84,,10.58,8.21336432306798
450000,广西壮族自治区,2010,33.46,0.12,0.62,3.49,0.33,,8.08,4.33356951717881
450000,广西壮族自治区,2009,33.41,0.19,0.76,3.99,0.16,,7.87,3.94
450000,广西壮族自治区,2008,29.05,0.23,0.5,3.47,0.31,,8.97,2.67
450000,广西壮族自治区,2007,34.11,0.28,1.18,4.04,0.21,,10.71,5.5021456138331
450000,广西壮族自治区,2006,48.8453518001412,0.188935138596652,0.825899735383479,5.56937516881806,0.142000726517793,0.0,7.40715670507112,7.08528770428543
450000,广西壮族自治区,2005,49.7177723894145,0.154376482724491,1.0554200661867,6.23668823517119,0.1,,5.21651411899786,5.68
450000,广西壮族自治区,2004,41.8259734321557,0.443142229625735,1.0271407486118,6.1468328667276,0.35292745918291,0.01,3.16236796060656,5.88766246560488
450000,广西壮族自治区,2003,61.0360673437643,0.681809863665477,1.52269192057828,5.22,0.19,,2.98,6.13
450000,广西壮族自治区,2002,51.78,0.48,1.8,4.07,0.09,,2.66,5.22
450000,广西壮族自治区,2001,53.0852139375339,0.430041523740747,1.91966058855389,5.28245170608413,0.125383643256906,,1.81377504964795,3.82948185593067
450000,广西壮族自治区,2000,51.6150668941367,0.530483972344437,1.46152464757116,4.95986351800305,0.251055041752716,,0.811349555535602,4.89692017598994
460000,海南省,2019,,,,,,,,
460000,海南省,2018,,,,,,,,
460000,海南省,2017,,,,,,,,
460000,海南省,2016,,,,,,,,
460000,海南省,2015,,,,,,,,
460000,海南省,2014,,,,,,,,
460000,海南省,2013,,,,,,,,
460000,海南省,2012,33.3792060864689,0.460630247268543,1.25468869255721,16.6781673494418,0.261656124209315,,,44.8383822119991
460000,海南省,2011,31.53,0.72,1.29,15.51,0.42,,0.02,50.7410024321616
460000,海南省,2010,31.92,0.31,1.47,5.48,0.21,,0.05,58.7833294259458
460000,海南省,2009,30.29,0.39,2.41,4.37,0.05,,0.05,63.69
460000,海南省,2008,29.21,0.37,3.45,4.06,0.26,,,72.18
460000,海南省,2007,30.94,0.46,2.02,4.54,0.11,,,56.6857931876525
460000,海南省,2006,30.3728738927868,0.809791231970727,2.41736154719341,4.39584942207242,0.0,0.02,,50.8840046370154
460000,海南省,2005,33.0521984913624,0.627842629685961,2.25828481264017,4.47376267214589,0.0,0.03,,72.76
460000,海南省,2004,21.1104507393251,0.467284700375492,2.3730429087655,8.99597456915525,9.07701271186756,0.04,,58.1928892168966
460000,海南省,2003,24.7332112828858,1.05577705451587,3.29189313805262,10.0,6.5,0.02,,62.58
460000,海南省,2002,19.76,0.61,3.68,3.67,4.01,,,82.19
460000,海南省,2001,28.7301113222916,0.647026880260657,4.03801248981808,5.30817268531089,1.68205267445018,,,19.9592723323378
460000,海南省,2000,26.4314666666667,0.788266666666667,4.48053333333333,4.32986666666667,0.128,,,17.2546666666667
500000,重庆市,2019,,,,,,,,
500000,重庆市,2018,,,,,,,,
500000,重庆市,2017,,,,,,,,
500000,重庆市,2016,,,,,,,,
500000,重庆市,2015,,,,,,,,
500000,重庆市,2014,,,,,,,,
500000,重庆市,2013,,,,,,,,
500000,重庆市,2012,37.3708774930444,1.29773758969102,2.05477522331234,8.63355396104847,24.0594127983599,0.013911260799531,,7.43656318641089
500000,重庆市,2011,37.89,0.75,2.45,6.39,10.93,3.14,0.95,4.93635305246307
500000,重庆市,2010,43.55,0.59,1.06,6.29,2.48,0.02,1.48,4.93998623317106
500000,重庆市,2009,48.91,0.09,0.61,4.49,7.89,,1.95,6.1
500000,重庆市,2008,41.51,0.25,0.57,3.59,2.37,0.01,2.57,3.79
500000,重庆市,2007,40.52,0.31,0.51,3.92,4.1,,2.89,3.71368805021703
500000,重庆市,2006,47.6695015976376,0.245225696172115,0.413443537725919,3.89834089345042,1.46415761100569,0.0,2.61322765376257,3.833831531882
500000,重庆市,2005,48.8531937004565,0.127336629860693,0.675485610533104,5.64510641627603,1.04264239100315,,2.62600420554765,6.15
500000,重庆市,2004,50.5668448165343,0.22731444905,0.259365343534741,3.03490457643852,1.16102089980937,,1.7462329621822,5.78623144549336
500000,重庆市,2003,59.4878449588791,0.375114224794395,0.847852573865367,4.69,1.32,,1.68,5.07
500000,重庆市,2002,38.92,0.39,0.5,3.92,1.56,,2.11,3.83
500000,重庆市,2001,37.4521857923497,0.230874316939891,0.925925925925926,3.62234365513054,1.47055251973285,,2.42152398299939,4.42486338797814
500000,重庆市,2000,41.7773273273273,0.182882882882883,0.981981981981982,4.7984984984985,2.10045045045045,0.011261261261261,2.1509009009009,4.37522522522523
510000,四川省,2019,,,,,,,,
510000,四川省,2018,,,,,,,,
510000,四川省,2017,,,,,,,,
510000,四川省,2016,,,,,,,,
510000,四川省,2015,,,,,,,,
510000,四川省,2014,,,,,,,,
510000,四川省,2013,,,,,,,,
510000,四川省,2012,51.9701159275696,0.574933756600045,2.57905302711282,3.96818049301933,2.26867999093,0.132551585630527,,8.63406498007839
510000,四川省,2011,55.01,0.65,2.25,4.85,2.59,0.14,1.19,9.52266404664498
510000,四川省,2010,61.36,0.46,0.86,5.31,2.87,1.78,1.63,8.52777208970538
510000,四川省,2009,55.38,0.45,0.86,6.61,2.13,2.95,1.56,7.02
510000,四川省,2008,47.74,0.49,0.58,6.0,1.69,2.27,1.77,6.22
510000,四川省,2007,58.74,0.5,0.76,7.34,1.2,1.29,2.02,8.16597384690112
510000,四川省,2006,71.0561650144516,0.502614837338847,0.760518713428128,6.65945935629645,1.4924748262167,1.31864516129032,1.97591613775684,7.41705482122975
510000,四川省,2005,69.0570645275336,0.791403818632038,0.930482674223489,10.9925895423714,2.39401367059591,1.42048783635235,1.91099761367313,6.01
510000,四川省,2004,63.3833728023471,0.673627134622593,0.697282079458853,8.75780133061608,3.37126877758241,0.852851784790481,1.37527030420408,4.07485773312232
510000,四川省,2003,77.9648694869487,1.06385945737431,1.29411855471261,9.32,4.05,0.76,1.23,3.27
510000,四川省,2002,52.4,0.69,0.44,5.25,4.35,0.05,1.23,2.08
510000,四川省,2001,49.01687253279,0.647714249331466,0.639946517254552,4.862918629823,5.37367884884757,0.010823888959633,1.42181331975041,2.26282949191392
510000,四川省,2000,45.7560282792577,0.783108193409923,0.60737280646383,4.4221689180659,5.87943441484661,,1.319593485671,1.90960737280646
520000,贵州省,2019,,,,,,,,
520000,贵州省,2018,,,,,,,,
520000,贵州省,2017,,,,,,,,
520000,贵州省,2016,,,,,,,,
520000,贵州省,2015,,,,,,,,
520000,贵州省,2014,,,,,,,,
520000,贵州省,2013,,,,,,,,
520000,贵州省,2012,21.8961193671181,0.595549110495378,1.83838050599477,2.45122303648652,0.589196467876842,,,0.326980345443717
520000,贵州省,2011,21.01,0.59,1.29,2.52,0.51,,0.01,0.317353876379805
520000,贵州省,2010,24.61,0.44,1.01,1.44,0.33,,,0.343769878623933
520000,贵州省,2009,25.22,0.29,1.22,1.84,0.5,,,0.45
520000,贵州省,2008,21.41,0.22,1.16,1.84,0.38,,0.08,0.36
520000,贵州省,2007,25.99,0.18,0.96,1.82,0.38,,0.05,0.142044768936333
520000,贵州省,2006,29.6618495150953,0.303155878951266,1.23723330981406,1.9967059853289,0.484740875115989,0.0,,
520000,贵州省,2005,29.2863295439591,0.532413783317523,1.02643993395087,2.14237303939255,0.609614800778489,0.417587430309174,,0.04
520000,贵州省,2004,24.2447432093549,0.633512363870665,1.279695469501,2.97439096015163,0.637047021596549,,,
520000,贵州省,2003,36.3703023255814,0.75262891809909,1.59423660262892,2.6,0.67,,,0.07
520000,贵州省,2002,29.11,0.54,1.82,2.03,0.78,,0.01,0.05
520000,贵州省,2001,30.1696473174143,0.396443201118993,2.23498851034069,1.89079828154661,0.81037066640024,,,0.071835348186632
520000,贵州省,2000,27.7010360138135,0.82101628021707,1.68515046867292,1.97553034040454,1.03907252096695,,0.025259003453379,0.11248149975333
530000,云南省,2019,,,,,,,,
530000,云南省,2018,,,,,,,,
530000,云南省,2017,,,,,,,,
530000,云南省,2016,,,,,,,,
530000,云南省,2015,,,,,,,,
530000,云南省,2014,,,,,,,,
530000,云南省,2013,,,,,,,,
530000,云南省,2012,37.4270893895782,0.552706600496278,1.77791771712159,2.21005260545906,2.58145905707196,17.7936972704715,,1.90534987593052
530000,云南省,2011,36.54,0.59,1.77,2.46,3.5,16.43,0.72,1.2680713661884
530000,云南省,2010,36.36,0.38,1.46,3.22,3.43,15.33,0.82,0.886953558525804
530000,云南省,2009,34.43,0.29,1.3,2.61,6.25,13.53,1.19,0.8
530000,云南省,2008,31.93,0.39,1.51,4.55,4.86,14.66,0.92,0.59
530000,云南省,2007,34.38,0.52,2.1,2.36,4.92,13.97,0.89,0.374843313084563
530000,云南省,2006,36.6953164997917,0.899783236054738,1.58638827247886,2.92317829318954,5.65073643239098,14.33484357523,0.929755008258321,0.525744090046948
530000,云南省,2005,34.1627139013365,0.747917469302798,1.30150721393305,3.43197960882702,6.47562020686758,11.8495766616592,0.797543286818548,0.75
530000,云南省,2004,24.0312674881862,0.7608413770014,1.61497825000883,1.62308374928602,0.311106598908498,11.245255405533,0.30733642113489,0.19113870273061
530000,云南省,2003,37.1788028828154,1.02089198801947,2.93810089853987,1.57,0.33,10.64,0.35,0.33
530000,云南省,2002,33.26,0.62,2.27,1.81,0.39,8.17,0.33,0.27
530000,云南省,2001,33.0865010198405,0.843778972742444,2.14713517522715,1.46996106063416,0.480530317077693,4.44900797329872,0.268588911552012,0.335063971815316
530000,云南省,2000,28.327970749543,0.870566727605119,2.16288848263254,1.33290676416819,0.519195612431444,3.33729433272395,0.455941499085923,0.252833638025594
540000,西藏自治区,2019,,,,,,,,
540000,西藏自治区,2018,,,,,,,,
540000,西藏自治区,2017,,,,,,,,
540000,西藏自治区,2016,,,,,,,,
540000,西藏自治区,2015,,,,,,,,
540000,西藏自治区,2014,,,,,,,,
540000,西藏自治区,2013,,,,,,,,
540000,西藏自治区,2012,1.04420215449447,5.24972905599905,12.0856390776627,0.090405674095617,0.287419058076387,5.78653648692762,,
540000,西藏自治区,2011,1.0,4.31,12.54,0.05,0.27,3.44,,
540000,西藏自治区,2010,1.53,3.08,3.56,0.11,0.13,0.92,,
540000,西藏自治区,2009,1.81,4.1,7.4,0.11,0.23,0.76,,
540000,西藏自治区,2008,1.67,3.14,5.72,0.21,0.31,1.2,,
540000,西藏自治区,2007,1.61,3.59,9.76,0.1,0.35,1.18,,
540000,西藏自治区,2006,0.693942057463157,3.98244754830639,5.52658661563834,0.422444222571252,0.252460874684088,1.17432567432567,,
540000,西藏自治区,2005,0.836889507688763,2.85131535036263,7.94328337290507,0.1,0.164671994748212,0.872294372294372,,
540000,西藏自治区,2004,1.17300614160019,1.10172119738703,6.24053679442194,0.124164962167226,0.237010906978009,0.266496250884583,,
540000,西藏自治区,2003,0.987764866712235,1.54355775803144,9.84842788790157,0.14,0.28,0.53,,
540000,西藏自治区,2002,1.05,1.02,6.24,0.13,0.19,0.14,,
540000,西藏自治区,2001,1.17391304347826,1.49113043478261,4.87721739130435,0.085913043478261,0.223652173913043,0.18504347826087,,
540000,西藏自治区,2000,1.07035330261137,1.10691244239631,3.0036866359447,0.068817204301075,0.102918586789555,0.278648233486943,,0.017204301075269
610000,陕西省,2019,,,,,,,,
610000,陕西省,2018,,,,,,,,
610000,陕西省,2017,,,,,,,,
610000,陕西省,2016,,,,,,,,
610000,陕西省,2015,,,,,,,,
610000,陕西省,2014,,,,,,,,
610000,陕西省,2013,,,,,,,,
610000,陕西省,2012,16.1952096045519,2.24269143669986,1.32634707254623,1.39028165007112,15.4617809388336,14.1633456614509,,
610000,陕西省,2011,17.68,1.52,0.92,1.15,11.27,13.33,0.38,0.010655505910299
610000,陕西省,2010,17.05,2.63,0.78,2.13,12.63,31.31,0.2,0.253137617434891
610000,陕西省,2009,16.68,2.68,1.0,2.16,13.15,31.58,0.35,0.12
610000,陕西省,2008,12.03,2.29,0.44,1.76,13.26,31.01,0.63,0.11
610000,陕西省,2007,13.95,2.46,0.58,2.4,13.24,31.4,0.84,
610000,陕西省,2006,20.8212899548578,2.14384333657845,0.610685116840094,1.82876241769865,10.7814119707449,34.5636396749711,0.83367623869495,
610000,陕西省,2005,18.8314201469504,2.27674723679985,0.791681620846662,1.11080263249586,10.4281628267396,23.9243629557988,0.756417001842112,0.31
610000,陕西省,2004,14.489613126549,1.21159016962074,0.553729642778494,3.6008139108362,9.54642265513594,11.8434720850206,0.579592480402561,
610000,陕西省,2003,22.8392958622835,1.70031110650213,0.674478896608939,2.41,12.2,11.86,0.49,0.06
610000,陕西省,2002,18.22,1.02,0.51,1.07,12.11,9.34,0.53,0.06
610000,陕西省,2001,18.8591909882232,0.790885816692268,0.194162826420891,1.14623655913978,9.43246287762417,8.78975934459806,0.46605222734255,0.08110599078341
610000,陕西省,2000,17.3474593495935,1.37388211382114,0.342073170731707,0.929268292682927,9.30325203252032,7.82560975609756,0.348983739837398,0.229268292682927
620000,甘肃省,2019,,,,,,,,
620000,甘肃省,2018,,,,,,,,
620000,甘肃省,2017,,,,,,,,
620000,甘肃省,2016,,,,,,,,
620000,甘肃省,2015,,,,,,,,
620000,甘肃省,2014,,,,,,,,
620000,甘肃省,2013,,,,,,,,
620000,甘肃省,2012,10.3280836774982,4.34091448625952,5.07608648513145,1.12514398520979,6.04422899758719,1.41680193024786,,
620000,甘肃省,2011,11.39,3.24,4.1,0.71,7.07,1.39,,
620000,甘肃省,2010,8.53,2.62,3.93,0.45,1.86,6.53,,0.057677787858802
620000,甘肃省,2009,7.97,3.32,5.79,0.96,1.08,7.11,,0.18
620000,甘肃省,2008,5.2,1.97,5.28,0.24,1.0,4.9,,0.12
620000,甘肃省,2007,6.04,2.69,5.09,0.49,1.15,4.21,,0.225411522006037
620000,甘肃省,2006,6.067608674825,3.14794155943156,5.48483666671046,0.768322534174378,1.85154787593532,3.20371370290377,,0.187005039596832
620000,甘肃省,2005,5.28344879626829,4.05527693022533,3.99901876703761,0.611127050116425,1.48284930092638,3.23611686909884,,0.09
620000,甘肃省,2004,6.16025798073538,3.67789726628172,3.44747359009815,0.822816827279469,2.98643781256916,0.902664426308209,,
620000,甘肃省,2003,7.00474357441721,3.11839091452481,1.67196652719665,0.66,3.48,1.24,,
620000,甘肃省,2002,7.31,2.38,2.48,0.7,3.32,1.13,,
620000,甘肃省,2001,7.79304224352148,2.01195124837297,2.56170867352976,0.702875399361022,2.95893977044137,1.16566086853627,,
620000,甘肃省,2000,9.35052272994244,1.44684600023493,1.92341125337719,0.629977681193469,3.71091272171972,0.422647715259016,,
630000,青海省,2019,,,,,,,,
630000,青海省,2018,,,,,,,,
630000,青海省,2017,,,,,,,,
630000,青海省,2016,,,,,,,,
630000,青海省,2015,,,,,,,,
630000,青海省,2014,,,,,,,,
630000,青海省,2013,,,,,,,,
630000,青海省,2012,2.18161302652702,10.7194801620671,10.2223074688479,0.084060851616849,,8.65186147848024,,
630000,青海省,2011,2.37,14.57,9.04,0.12,0.01,8.79,,
630000,青海省,2010,4.09,17.28,5.06,0.05,0.02,7.32,,2.00872190540087
630000,青海省,2009,4.12,16.92,6.86,0.08,0.02,7.08,,0.33
630000,青海省,2008,2.76,13.77,6.65,0.11,0.01,6.87,,1.49
630000,青海省,2007,3.7,20.12,6.64,0.12,,8.38,,1.06531964630905
630000,青海省,2006,3.59483207103273,22.5830997157994,8.71417831196137,0.103911619919997,0.0,13.6070572523751,,2.18072010296261
630000,青海省,2005,3.5125959885837,16.0859638231372,8.87963135811153,0.10909825459402,0.0,11.7176793893076,,1.05
630000,青海省,2004,3.99210142469108,19.8109285450704,4.33898585761971,0.142196246382042,0.0,5.08699372774839,,4.5284820546592
630000,青海省,2003,5.12916938110749,27.2656351791531,7.1185667752443,0.23,0.04,6.69,,6.86
630000,青海省,2002,3.55,15.1,4.6,0.18,0.08,6.07,,6.1
630000,青海省,2001,3.28970775095299,19.0978398983482,7.76302414231258,0.144536213468869,0.110228716645489,4.7366581956798,,4.43678526048285
630000,青海省,2000,4.3141065830721,18.5416927899687,5.21347962382445,0.151097178683386,0.264890282131661,3.85015673981191,,6.64858934169279
640000,宁夏回族自治区,2019,,,,,,,,
640000,宁夏回族自治区,2018,,,,,,,,
640000,宁夏回族自治区,2017,,,,,,,,
640000,宁夏回族自治区,2016,,,,,,,,
640000,宁夏回族自治区,2015,,,,,,,,
640000,宁夏回族自治区,2014,,,,,,,,
640000,宁夏回族自治区,2013,,,,,,,,
640000,宁夏回族自治区,2012,14.1739080796253,11.1299950234192,14.4333138173302,2.37288056206089,2.95891393442623,93.9544789227166,,3.29332552693208
640000,宁夏回族自治区,2011,14.43,10.62,13.56,2.12,2.0,65.64,,2.86759326993416
640000,宁夏回族自治区,2010,14.73,9.17,11.87,8.72,0.01,53.2,,6.15416178194607
640000,宁夏回族自治区,2009,14.12,7.44,11.93,10.3,0.14,59.57,,10.88
640000,宁夏回族自治区,2008,9.4,9.28,10.04,12.81,0.51,78.95,,8.83
640000,宁夏回族自治区,2007,10.67,11.0,11.69,11.66,,94.67,,9.65431498687074
640000,宁夏回族自治区,2006,19.8793086419933,9.0698756423651,11.389402140435,8.02445434615474,0.0,123.63176051855,,12.0765076022302
640000,宁夏回族自治区,2005,16.7131748451906,8.13393385936232,9.28494706714855,9.03187499962309,0.1,100.440110330021,,9.53
640000,宁夏回族自治区,2004,10.5963030901885,5.80504893012218,3.66295396473668,7.77549836859404,15.7831823841391,94.9210219678778,,1.30482058716926
640000,宁夏回族自治区,2003,12.0751895991333,9.19836403033586,6.04098952690502,5.78,19.98,96.63,,3.11
640000,宁夏回族自治区,2002,15.29,9.28,5.65,6.3,21.12,78.64,,7.7
640000,宁夏回族自治区,2001,15.1334041047417,8.79263977353149,7.80184005661713,4.76079263977353,19.3609341825902,76.3605803255485,,7.44019815994338
640000,宁夏回族自治区,2000,16.6964912280702,6.70070175438596,2.62947368421053,5.12456140350877,14.740701754386,87.7094736842105,,6.35578947368421
650000,新疆维吾尔自治区,2019,,,,,,,,
650000,新疆维吾尔自治区,2018,,,,,,,,
650000,新疆维吾尔自治区,2017,,,,,,,,
650000,新疆维吾尔自治区,2016,,,,,,,,
650000,新疆维吾尔自治区,2015,,,,,,,,
650000,新疆维吾尔自治区,2014,,,,,,,,
650000,新疆维吾尔自治区,2013,,,,,,,,
650000,新疆维吾尔自治区,2012,4.75878440971568,22.5421723969121,16.8058461306722,4.27129655432122,9.33200376576916,10.963163246093,,
650000,新疆维吾尔自治区,2011,5.16,22.54,11.94,3.75,12.6,16.7,,0.052683073681042
650000,新疆维吾尔自治区,2010,2.35,19.68,13.16,2.75,7.14,28.06,,
650000,新疆维吾尔自治区,2009,1.88,17.41,11.86,4.14,13.79,25.74,,
650000,新疆维吾尔自治区,2008,1.9,19.59,14.6,2.67,12.78,32.0,,
650000,新疆维吾尔自治区,2007,0.47,20.77,14.86,1.56,8.16,26.71,,
650000,新疆维吾尔自治区,2006,0.835743323088769,21.2806410401313,13.8143937469328,1.6291749893779,14.4608433971589,19.5145437510302,,
650000,新疆维吾尔自治区,2005,1.62508408969506,19.8674740975798,10.594980897206,1.93301434630983,9.85555396630026,25.0163841437902,,
650000,新疆维吾尔自治区,2004,1.72465792836279,16.3545142481707,9.83385722885767,1.49094041255772,0.589106287627592,15.1635192874946,0.040886139890757,
650000,新疆维吾尔自治区,2003,2.69718505427922,19.4728805857107,12.5332188841202,1.42,6.56,14.51,0.13,
650000,新疆维吾尔自治区,2002,1.5,17.37,8.93,2.17,6.73,10.78,0.27,
650000,新疆维吾尔自治区,2001,1.59191590539357,13.649480665749,7.87986484795395,2.15279689650857,6.12964585158303,7.71392816919034,0.370291578025278,
650000,新疆维吾尔自治区,2000,1.84648081010126,14.1740217527191,8.35029378672334,1.40017502187773,3.98912364045506,3.99512439054882,0.17327165895737,
