省份编码,省份,年份,城镇单位就业人员工资总额(亿元),国有城镇单位就业人员工资总额(亿元),城镇集体单位就业人员工资总额(亿元),其他城镇单位就业人员工资总额(亿元),城镇单位就业人员工资总额指数(上年=100),国有城镇单位就业人员工资总额指数(上年=100),城镇集体单位就业人员工资总额指数(上年=100),其他城镇单位就业人员工资总额指数(上年=100)
410000,河南省,2008,1728.88857,1018.52328,114.44539,595.9199,118.864575708377,118.197362570565,89.7633289991076,128.074414015184
410000,河南省,2007,1454.50279,861.71405,127.49682,465.29192,124.2,123.0,121.7,127.4
410000,河南省,2006,1170.65379,700.78448,104.79069,365.07862,121.382144395458,120.056556661954,114.484079945829,126.241074127906
410000,河南省,2005,,,,,,,,
410000,河南省,2004,,,,,,,,
410000,河南省,2003,,,,,,,,
410000,河南省,2002,,,,,,,,
410000,河南省,2001,,,,,,,,
410000,河南省,2000,,,,,,,,
420000,湖北省,2019,5130.29516,2093.6028,60.02687,2976.66549,107.661887605886,103.919011698165,108.473930925808,110.442990162401
420000,湖北省,2018,4765.19154,2014.64849,55.3376,2695.20545,105.8,101.7,96.7,109.2
420000,湖北省,2017,4505.89985,1980.77351,57.23401,2467.89233,107.0,109.9,103.2,104.9
420000,湖北省,2016,4210.73547,1801.70723,55.47946,2353.54878,110.04329431614,111.837227499651,101.316802536232,108.92688383903
420000,湖北省,2015,3826.43531,1611.00849,54.7584,2160.66842,110.231078754554,112.998732639267,102.176558639228,108.466952018187
420000,湖北省,2014,3471.28537,1425.68722,53.59194,1992.00621,115.2,119.3,108.0,112.7
420000,湖北省,2013,3012.39594,1195.18024,49.6148,1767.6009,127.7,95.9,78.3,168.4
420000,湖北省,2012,2358.49758,1245.66131,63.36302,1049.47325,113.2,110.0,132.9,116.1
420000,湖北省,2011,2083.92284,1132.53437,47.6786,903.70987,130.14172621506,116.760770586152,94.8303793107769,155.535108246572
420000,湖北省,2010,1601.3,970.0,50.3,581.0,124.9,118.0,123.8,138.6
420000,湖北省,2009,1282.18854,822.27398,40.62421,419.29035,122.5,118.4,111.4,132.8
420000,湖北省,2008,1046.30285,694.20219,36.48249,315.61817,115.555477632792,111.310858402516,107.570430529518,127.327401627293
420000,湖北省,2007,905.455,623.6608,33.91498,247.87922,110.4,117.5,88.1,99.0
420000,湖北省,2006,819.86905,530.9502,38.51697,250.40188,116.64554997572,110.460684228941,117.776473124395,132.138383521707
420000,湖北省,2005,,,,,,,,
420000,湖北省,2004,,,,,,,,
420000,湖北省,2003,,,,,,,,
420000,湖北省,2002,,,,,,,,
420000,湖北省,2001,,,,,,,,
420000,湖北省,2000,,,,,,,,
430000,湖南省,2019,4366.50353,2042.13577,71.68119,2252.68657,115.142479836865,109.636868446851,115.094964614666,120.63579173838
430000,湖南省,2018,3792.26115,1862.63599,62.28004,1867.34512,107.1,110.0,84.5,105.2
430000,湖南省,2017,3541.58506,1692.61284,73.68266,1775.28956,108.5,109.2,94.5,108.6
430000,湖南省,2016,3262.74915,1550.61175,77.97836,1634.15904,108.384415976863,114.333336663668,106.953509631573,103.347975886242
430000,湖南省,2015,3010.34897,1356.22015,72.90865,1581.22017,107.5083890303,107.37380511404,91.1820303916548,108.520998991547
430000,湖南省,2014,2800.10611,1263.08288,79.95945,1457.06378,110.3,106.7,105.2,114.0
430000,湖南省,2013,2538.06029,1184.1745,76.01373,1277.87206,116.0,104.5,95.4,131.2
430000,湖南省,2012,2187.09522,1133.40416,79.69654,973.99452,117.0,116.6,111.9,117.9
430000,湖南省,2011,1869.57716,972.0909,71.23846,826.2478,126.33373455731,113.006550267861,112.567881527486,148.504431923248
430000,湖南省,2010,1479.9,860.2,63.3,556.4,116.9,112.5,113.4,125.0
430000,湖南省,2009,1265.41393,764.38312,55.82327,445.20754,116.1,109.5,99.6,132.3
430000,湖南省,2008,1090.35335,697.90338,56.06016,336.38981,120.383254012677,117.259409354161,114.737434997315,128.541935306369
430000,湖南省,2007,905.73507,595.179,48.85952,261.69655,126.8,124.2,129.9,132.7
430000,湖南省,2006,714.14183,479.32713,37.61209,197.20261,115.808906615196,113.913616966384,109.087141310029,122.186183007448
430000,湖南省,2005,,,,,,,,
430000,湖南省,2004,,,,,,,,
430000,湖南省,2003,,,,,,,,
430000,湖南省,2002,,,,,,,,
430000,湖南省,2001,,,,,,,,
430000,湖南省,2000,,,,,,,,
440000,广东省,2019,20510.02463,5121.88015,231.68822,15156.45626,115.763632865558,123.174488282196,94.4402400933999,113.841926272512
440000,广东省,2018,17717.15704,4158.23132,245.32786,13313.59786,114.2,111.1,98.3,115.6
440000,广东省,2017,15511.55298,3742.61634,249.68207,11519.25457,109.6,112.9,106.4,108.6
440000,广东省,2016,14156.80598,3314.71766,234.59481,10607.49351,109.582853045794,111.383085364786,103.023956146835,109.18513357245
440000,广东省,2015,12918.81493,2975.96143,227.70899,9715.14451,109.808848131895,109.640521648953,99.2091119601426,110.13645057062
440000,广东省,2014,11764.82146,2714.28974,229.52427,8821.00745,112.4,109.8,111.8,113.2
440000,广东省,2013,10467.43751,2473.05237,205.37787,7789.00727,159.5,97.2,119.6,202.6
440000,广东省,2012,6561.1434,2545.59033,171.77058,3843.78249,117.7,112.0,111.2,122.1
440000,广东省,2011,5574.90217,2272.44698,154.46625,3147.98894,124.320668060284,116.466221785899,119.732758552531,130.941469352715
440000,广东省,2010,4484.3,1951.2,129.0,2404.1,118.0,113.5,110.0,122.4
440000,广东省,2009,3800.51845,1718.70694,117.24748,1964.56403,112.4,111.2,104.1,114.1
440000,广东省,2008,3380.75152,1546.28743,112.6804,1721.78369,115.188512820289,113.200704826715,106.294943838773,117.68890901259
440000,广东省,2007,2934.9728,1365.96979,106.0073,1462.99571,118.2,115.1,110.1,121.9
440000,广东省,2006,2482.83862,1186.26926,96.29005,1200.27931,115.842656131687,110.043667401219,106.561573334499,123.114953509944
440000,广东省,2005,,,,,,,,
440000,广东省,2004,,,,,,,,
440000,广东省,2003,,,,,,,,
440000,广东省,2002,,,,,,,,
440000,广东省,2001,,,,,,,,
440000,广东省,2000,,,,,,,,
450000,广西壮族自治区,2019,3017.54641,1586.01899,53.91565,1377.61177,112.41892447647,104.557339454985,98.9270357916508,123.795966902762
450000,广西壮族自治区,2018,2684.1979,1516.8892,54.50042,1112.80828,107.9,107.9,98.8,108.4
450000,广西壮族自治区,2017,2487.45473,1405.35041,55.14132,1026.963,109.0,110.1,100.7,108.0
450000,广西壮族自治区,2016,2282.01155,1276.63603,54.73178,950.64374,107.880674593448,111.093578112645,104.138103983262,104.05468755909
450000,广西壮族自治区,2015,2115.31079,1149.15376,52.55692,913.60011,117.492273546323,121.36007921968,98.459937140062,114.184615954539
450000,广西壮族自治区,2014,1800.38289,946.89602,53.37899,800.10788,110.2,106.8,118.0,113.9
450000,广西壮族自治区,2013,1634.2044,886.46804,45.22979,702.50657,127.6,110.8,100.3,161.3
450000,广西壮族自治区,2012,1280.51642,800.04577,45.07682,435.39383,115.0,110.2,104.5,126.5
450000,广西壮族自治区,2011,1113.54309,726.19344,43.13434,344.21531,116.878446029202,110.322692232229,118.282533815995,133.404382282438
450000,广西壮族自治区,2010,952.7,658.2,36.5,258.0,117.5,114.7,118.7,125.4
450000,广西壮族自治区,2009,810.66285,574.12315,30.72895,205.81075,112.6,109.5,108.7,122.8
450000,广西壮族自治区,2008,720.1361,524.22029,28.27084,167.64497,118.890718854583,117.724920790274,116.805145719076,123.072286233396
450000,广西壮族自治区,2007,605.71263,445.29254,24.20342,136.21667,122.8,123.3,112.4,123.5
450000,广西壮族自治区,2006,493.05262,361.22744,21.53721,110.28797,116.555755882932,116.497945605784,104.919276226275,119.334310257389
450000,广西壮族自治区,2005,,,,,,,,
450000,广西壮族自治区,2004,362.8851,,,,,,,
450000,广西壮族自治区,2003,,,,,,,,
450000,广西壮族自治区,2002,,,,,,,,
450000,广西壮族自治区,2001,,,,,,,,
450000,广西壮族自治区,2000,,,,,,,,
460000,海南省,2019,832.50293,381.40387,5.80144,445.29762,109.721824193702,110.675918893888,78.8105281032433,109.472914232983
460000,海南省,2018,758.7396,344.61324,7.36125,406.76511,112.5,110.3,93.5,114.9
460000,海南省,2017,674.40272,312.40744,7.8742,354.12108,109.5,106.1,92.3,113.1
460000,海南省,2016,616.17335,294.55931,8.52716,313.08688,107.195353052692,108.577434698755,100.162686428663,106.127346763451
460000,海南省,2015,574.81349,271.28962,8.51331,295.01056,114.328112949388,118.879819166053,93.4469847897602,111.131818978548
460000,海南省,2014,502.77528,228.20494,9.11031,265.46003,114.9,109.6,83.0,121.5
460000,海南省,2013,437.69603,208.28836,10.98011,218.42756,123.7,95.5,99.8,175.3
460000,海南省,2012,353.74707,218.11386,11.00662,124.62659,115.6,109.3,125.9,127.5
460000,海南省,2011,306.13766,199.63583,8.74557,97.75626,122.44079719831,117.70960415221,115.912895380354,134.1260187951
460000,海南省,2010,250.0,169.6,7.5,72.9,127.1,128.4,126.5,124.4
460000,海南省,2009,196.6763,132.13691,5.96482,58.57457,116.7,112.2,126.5,127.2
460000,海南省,2008,168.53457,117.78199,4.71679,46.03579,114.117046259926,110.796722022701,108.296769779333,124.334691849175
460000,海南省,2007,147.68571,106.30458,4.35543,37.0257,123.8,121.9,119.4,130.2
460000,海南省,2006,119.27133,87.1848,3.64865,28.43788,111.697721820801,104.974693316907,106.20031842777,140.14565590001
460000,海南省,2005,,,,,,,,
460000,海南省,2004,,,,,,,,
460000,海南省,2003,,,,,,,,
460000,海南省,2002,,,,,,,,
460000,海南省,2001,,,,,,,,
460000,海南省,2000,,,,,,,,
500000,重庆市,2019,3200.13422,1163.79257,29.02331,2007.31834,104.432639910217,100.545036541589,92.9350518273168,107.023238700589
500000,重庆市,2018,3064.30463,1157.48386,31.22967,1875.5911,108.1,109.1,80.2,108.1
500000,重庆市,2017,2834.06374,1060.78691,38.93228,1734.34455,106.3,112.7,91.6,103.2
500000,重庆市,2016,2665.05228,941.5584,42.51583,1680.97805,106.884572589051,109.454622317963,112.711211756413,105.3611017177
500000,重庆市,2015,2493.39284,860.22717,37.72103,1595.44464,110.393453021627,114.322101450816,103.443204457918,108.554525417915
500000,重庆市,2014,2258.64195,752.4592,36.46545,1469.7173,115.2,112.9,117.3,116.4
500000,重庆市,2013,1960.29907,666.73367,31.09943,1262.46597,127.8,103.9,106.7,146.4
500000,重庆市,2012,1533.5814,641.82052,29.15741,862.60347,118.1,113.5,96.2,122.7
500000,重庆市,2011,1298.77429,565.43427,30.31422,703.0258,144.674895995873,123.887475623593,121.410099545627,168.858098543123
500000,重庆市,2010,897.7,456.4,25.0,416.3,120.8,115.5,121.7,127.2
500000,重庆市,2009,743.05439,395.24905,20.51866,327.28668,117.0,114.1,111.7,121.2
500000,重庆市,2008,634.888,346.44589,18.37513,270.06698,122.695566447476,120.883720902643,111.985366130136,125.936475023501
500000,重庆市,2007,517.44983,286.59433,16.40851,214.44699,124.5,111.1,97.1,152.3
500000,重庆市,2006,415.67789,257.95609,16.8938,140.828,117.112912572744,114.13135853063,104.986188317398,124.814964040407
500000,重庆市,2005,,,,,,,,
500000,重庆市,2004,,,,,,,,
500000,重庆市,2003,,,,,,,,
500000,重庆市,2002,,,,,,,,
500000,重庆市,2001,,,,,,,,
500000,重庆市,2000,,,,,,,,
510000,四川省,2019,6492.79373,2799.94556,81.27384,3611.57433,108.92971311359,95.6613397547757,67.7757559887855,123.952166451714
510000,四川省,2018,5960.53505,2926.93534,119.9158,2913.68391,110.6,107.5,98.0,114.6
510000,四川省,2017,5387.26309,2722.31757,122.37202,2542.5735,108.9,110.7,91.3,108.0
510000,四川省,2016,4946.32522,2458.23337,134.00783,2354.08402,106.520843376927,108.709128507349,106.787724464244,104.313305360316
510000,四川省,2015,4643.52803,2261.29434,125.48992,2256.74377,109.44059643061,112.152812018467,101.352571892812,107.31632127851
510000,四川省,2014,4242.96667,2016.26183,123.81523,2102.88961,106.0,105.2,104.9,106.9
510000,四川省,2013,4003.46507,1917.45192,118.04251,1967.97064,148.3,112.4,106.6,222.9
510000,四川省,2012,2699.77551,1706.0258,110.72867,883.02104,119.0,117.8,116.4,121.7
510000,四川省,2011,2268.94727,1447.94826,95.16343,725.83558,123.277636246076,118.041476169884,121.159234111792,135.586465188854
510000,四川省,2010,1840.5,1226.6,78.5,535.3,116.6,115.9,99.2,121.4
510000,四川省,2009,1578.31775,1058.15261,79.18936,440.97578,116.4,115.9,113.4,118.4
510000,四川省,2008,1355.52879,913.14011,69.81578,372.5729,121.04763228091,118.551877449618,116.883505203656,128.537837843899
510000,四川省,2007,1119.8309,770.24517,59.73108,289.85465,123.0,122.7,116.5,125.5
510000,四川省,2006,910.08981,627.81201,51.2573,231.0205,114.328228524751,112.593459481746,112.15879861665,119.861267964689
510000,四川省,2005,,,,,,,,
510000,四川省,2004,,,,,,,,
510000,四川省,2003,,,,,,,,
510000,四川省,2002,,,,,,,,
510000,四川省,2001,,,,,,,,
510000,四川省,2000,,,,,,,,
520000,贵州省,2019,2635.76706,1383.42748,17.64823,1234.69135,110.21237133147,98.7877334921561,48.9629630862689,129.275341769826
520000,贵州省,2018,2391.53466,1400.40411,36.04404,955.08651,107.0,106.0,104.3,108.6
520000,贵州省,2017,2235.52715,1321.50347,34.57213,879.45155,110.5,107.4,104.9,115.8
520000,贵州省,2016,2022.59353,1230.12939,32.96816,759.49598,112.104750646057,114.024512135335,99.4562633490606,109.718498547201
520000,贵州省,2015,1804.19966,1078.8289,33.1484,692.22236,113.500824312316,119.212608333821,99.5113949799407,106.280172261053
520000,贵州省,2014,1589.59168,904.96208,33.31116,651.31844,114.6,111.8,115.5,118.6
520000,贵州省,2013,1387.05209,809.26409,28.83323,548.95477,126.9,107.1,112.4,175.9
520000,贵州省,2012,1093.08569,755.31453,25.6496,312.12156,127.6,120.3,110.8,151.6
520000,贵州省,2011,856.8356,627.86699,23.14637,205.82224,128.05343874806,129.975496498758,134.016296389793,121.942366358824
520000,贵州省,2010,669.1,483.1,17.3,168.8,113.8,113.0,111.1,116.3
520000,贵州省,2009,588.0599,427.39164,15.54082,145.12744,112.5,110.7,97.3,120.2
520000,贵州省,2008,522.58285,385.90799,15.97067,120.70419,116.468450589814,118.238667606796,113.42724838602,111.525785169249
520000,贵州省,2007,448.69048,326.38053,14.0801,108.22985,125.4,127.4,117.8,120.6
520000,贵州省,2006,357.82515,256.10067,11.94865,89.77583,122.921005857369,123.57538008498,111.781093857145,122.69501219832
520000,贵州省,2005,,,,,,,,
520000,贵州省,2004,243.25,,,,,,,
520000,贵州省,2003,,,,,,,,
520000,贵州省,2002,,,,,,,,
520000,贵州省,2001,,,,,,,,
520000,贵州省,2000,,,,,,,,
530000,云南省,2019,3138.47024,1748.96572,57.60828,1331.89624,98.6498487400744,100.271113983173,100.072524781327,96.5407410108096
530000,云南省,2018,3181.42428,1744.23685,57.56653,1379.6209,110.9,106.4,90.7,118.3
530000,云南省,2017,2869.28582,1639.44872,63.49086,1166.34624,115.2,118.2,102.3,111.9
530000,云南省,2016,2491.73092,1386.95229,62.0655,1042.71313,115.904262583247,123.67010959332,99.2851336007364,107.962298925856
530000,云南省,2015,2149.81819,1121.49354,62.51238,965.81227,112.595112814289,114.605577294406,111.112556769494,110.440793360537
530000,云南省,2014,1909.33526,978.56803,56.26041,874.50682,106.9,113.2,96.8,101.2
530000,云南省,2013,1786.70421,864.73851,58.13428,863.83142,122.9,102.9,129.5,151.9
530000,云南省,2012,1454.04957,840.53254,44.88398,568.63305,123.6,113.6,130.2,141.4
530000,云南省,2011,1176.28603,739.64507,34.46591,402.17505,126.419243474962,117.141658285567,135.843698540187,146.949843403938
530000,云南省,2010,930.5,631.4,25.4,273.7,114.6,113.0,113.3,118.5
530000,云南省,2009,812.04267,558.63466,22.39493,231.01308,115.7,116.2,114.0,114.5
530000,云南省,2008,702.00178,480.68057,19.63758,201.68363,120.756061762613,119.126832677581,113.832002907595,125.593702593014
530000,云南省,2007,581.33875,403.50319,17.25137,160.58419,124.1,117.2,112.0,147.6
530000,云南省,2006,468.56829,344.34308,15.40186,108.82335,121.41558542649,119.819421352601,134.723853826526,124.935192294622
530000,云南省,2005,,,,,,,,
530000,云南省,2004,,,,,,,,
530000,云南省,2003,,,,,,,,
530000,云南省,2002,,,,,,,,
530000,云南省,2001,,,,,,,,
530000,云南省,2000,,,,,,,,
540000,西藏自治区,2019,528.55189,386.46549,1.77632,140.31008,129.177441903781,109.974749648512,197.300929679777,246.789773611714
540000,西藏自治区,2018,409.16733,351.41293,0.90031,56.85409,114.7,111.2,69.6,143.7
540000,西藏自治区,2017,356.84732,315.98652,1.29351,39.56729,111.2,110.3,84.8,120.3
540000,西藏自治区,2016,320.89044,286.4639,1.52534,32.9012,99.3335261660166,100.122738334642,126.403805356669,92.0983350404028
540000,西藏自治区,2015,323.04344,286.11273,1.20672,35.72399,162.835509457404,173.614885190812,111.851398698626,109.885651096657
540000,西藏自治区,2014,198.38636,164.79735,1.07886,32.51015,111.6,104.6,76.0,173.6
540000,西藏自治区,2013,177.73895,157.59295,1.41882,18.72718,138.3,126.4,125.6,693.9
540000,西藏自治区,2012,128.49747,124.66913,1.1295,2.69884,112.2,113.1,185.2,73.5
540000,西藏自治区,2011,114.55597,110.27554,0.61,3.67043,105.147411190865,104.917657524374,77.5588048315321,120.156020846428
540000,西藏自治区,2010,108.9,105.1,0.8,3.1,114.6,114.4,135.9,116.9
540000,西藏自治区,2009,95.03012,91.83925,0.57867,2.6122,107.1,106.1,85.6,179.8
540000,西藏自治区,2008,88.72129,86.59266,0.67582,1.45281,107.112442887575,107.552021522164,111.36341166002,84.9179350494494
540000,西藏自治区,2007,82.83005,80.51235,0.60686,1.71084,152.6,153.2,110.2,142.4
540000,西藏自治区,2006,54.28954,52.53771,0.55072,1.20111,113.903021109688,114.194166801609,109.187517348031,104.333663417939
540000,西藏自治区,2005,,,,,,,,
540000,西藏自治区,2004,,,,,,,,
540000,西藏自治区,2003,,,,,,,,
540000,西藏自治区,2002,,,,,,,,
540000,西藏自治区,2001,,,,,,,,
540000,西藏自治区,2000,,,,,,,,
610000,陕西省,2019,3888.9644,1477.22646,77.35748,2334.38046,109.991536541868,96.9546125074723,104.087953418316,120.468727802842
610000,陕西省,2018,3535.69422,1523.6268,74.31934,1937.74808,106.8,97.7,89.3,116.2
610000,陕西省,2017,3310.48525,1559.76439,83.18944,1667.53142,108.5,106.8,105.6,110.3
610000,陕西省,2016,3051.27089,1460.75814,78.79017,1511.72258,106.98797355415,107.495139730834,108.011816431579,106.450079211069
610000,陕西省,2015,2851.97559,1358.90622,72.94588,1420.12349,107.120128958715,106.44621260054,91.6186034325696,108.723700416121
610000,陕西省,2014,2662.40866,1276.61303,79.61907,1306.17656,110.5,109.7,111.7,111.3
610000,陕西省,2013,2409.42256,1164.10439,71.28001,1174.03816,133.4,92.2,145.0,237.5
610000,陕西省,2012,1805.55369,1262.04009,49.15556,494.35804,117.5,115.9,119.6,121.4
610000,陕西省,2011,1536.96712,1088.62427,41.10045,407.2424,126.499222338242,123.878951773927,128.852401660203,133.819014234436
610000,陕西省,2010,1215.0,878.8,31.9,304.3,117.0,115.5,107.9,122.8
610000,陕西省,2009,1038.03146,760.71633,29.55337,247.76176,119.1,117.5,110.2,125.4
610000,陕西省,2008,871.81798,647.35458,26.82613,197.63727,122.520850916884,123.185013866517,116.450141470652,121.237675624989
610000,陕西省,2007,711.56703,525.51407,23.03658,163.01638,127.9,125.5,119.3,137.9
610000,陕西省,2006,556.44959,418.89599,19.31718,118.23642,114.268331194039,112.194628287255,110.26127517629,123.057134001661
610000,陕西省,2005,,,,,,,,
610000,陕西省,2004,429.0929,,,,,,,
610000,陕西省,2003,,,,,,,,
610000,陕西省,2002,,,,,,,,
610000,陕西省,2001,,,,,,,,
610000,陕西省,2000,,,,,,,,
620000,甘肃省,2019,1853.20057,1067.06978,29.33266,756.79813,107.080957246606,99.7217766810034,96.9689776998188,120.058598830514
620000,甘肃省,2018,1730.65372,1070.0469,30.24953,630.35729,106.6,99.2,89.5,123.2
620000,甘肃省,2017,1623.9401,1078.68057,33.80187,511.45766,108.6,109.7,94.7,107.4
620000,甘肃省,2016,1495.68527,983.63517,35.68764,476.36246,107.980551758114,111.00877023699,91.4992146802238,103.545310881909
620000,甘肃省,2015,1385.1432,886.0878,39.00322,460.05218,111.055010298866,116.159136931367,103.764836148897,102.954904779305
620000,甘肃省,2014,1247.25863,762.8223,37.58809,446.84824,112.5,113.3,100.7,112.2
620000,甘肃省,2013,1109.03605,673.37277,37.33448,398.3288,136.8,108.5,141.3,243.3
620000,甘肃省,2012,810.79325,620.63429,26.42005,163.73891,126.0,126.9,125.8,122.8
620000,甘肃省,2011,643.27783,488.90605,21.00859,133.36319,113.064878100155,110.036753711511,134.838132035993,122.291448138745
620000,甘肃省,2010,568.9,444.3,15.6,109.1,109.9,107.6,111.8,120.0
620000,甘肃省,2009,517.72072,412.916,13.93682,90.8679,112.3,114.3,119.3,103.2
620000,甘肃省,2008,461.04363,361.30347,11.67865,88.06151,117.46293821759,116.3811704741,108.279017588103,123.56515129596
620000,甘肃省,2007,392.50136,310.44839,10.7857,71.26727,119.1,121.6,103.6,111.3
620000,甘肃省,2006,329.67047,255.24522,10.40945,64.0158,116.151905914518,104.142764553586,88.4687886699574,237.367121124872
620000,甘肃省,2005,,,,,,,,
620000,甘肃省,2004,,,,,,,,
620000,甘肃省,2003,,,,,,,,
620000,甘肃省,2002,,,,,,,,
620000,甘肃省,2001,,,,,,,,
620000,甘肃省,2000,,,,,,,,
630000,青海省,2019,606.47596,329.31539,6.56605,270.59452,114.559695919881,97.9017394301535,101.538059471839,145.046292735183
630000,青海省,2018,529.39732,336.37338,6.46659,186.55735,110.7,113.7,110.0,105.7
630000,青海省,2017,478.19435,295.87742,5.87796,176.43897,114.0,115.9,91.8,111.7
630000,青海省,2016,419.63814,255.23911,6.40491,157.99412,109.25944865132,113.383310890402,121.857163513493,102.789063851495
630000,青海省,2015,384.07492,225.11171,5.25608,153.70713,107.19133661059,109.630699635398,105.318756712566,103.869657938011
630000,青海省,2014,358.3078,205.33638,4.99064,147.98078,108.4,107.6,114.8,109.5
630000,青海省,2013,330.46138,190.91894,4.34628,135.19616,114.8,86.5,95.6,215.7
630000,青海省,2012,287.97958,220.74621,4.54429,62.68908,114.9,114.7,101.2,117.1
630000,青海省,2011,250.56251,192.51954,4.48873,53.55424,132.152065546262,123.872641736455,129.85856166266,174.286466515077
630000,青海省,2010,189.6,155.4,3.5,30.7,115.9,113.9,106.3,128.4
630000,青海省,2009,163.61377,136.43668,3.25251,23.92458,116.6,117.1,99.8,116.0
630000,青海省,2008,140.35661,116.47003,3.25836,20.62822,121.930465813254,122.126847892922,111.538777522182,122.621703477157
630000,青海省,2007,115.11201,95.36808,2.92128,16.82265,121.3,121.1,124.8,121.8
630000,青海省,2006,94.90287,78.75489,2.34121,13.80677,119.323032634554,119.755039739478,107.275868073057,119.140246464866
630000,青海省,2005,,,,,,,,
630000,青海省,2004,,,,,,,,
630000,青海省,2003,,,,,,,,
630000,青海省,2002,,,,,,,,
630000,青海省,2001,,,,,,,,
630000,青海省,2000,,,,,,,,
640000,宁夏回族自治区,2019,588.34346,288.11,3.93141,296.30205,109.662929666875,97.45377448606,109.574734940968,124.876430927333
640000,宁夏回族自治区,2018,536.50168,295.6376,3.58788,237.2762,105.6,109.4,81.4,101.6
640000,宁夏回族自治区,2017,508.15846,270.19848,4.40605,233.55393,108.5,109.6,113.0,107.2
640000,宁夏回族自治区,2016,468.30222,246.52593,3.90025,217.87604,104.472650860592,109.863849112059,91.688392288325,99.2116203016492
640000,宁夏回族自治区,2015,448.25341,224.39222,4.25381,219.60738,105.642750586822,106.8112578209,109.801244159934,104.399159529438
640000,宁夏回族自治区,2014,424.31062,210.08293,3.8741,210.35359,108.8,105.2,74.0,113.7
640000,宁夏回族自治区,2013,389.86902,199.66661,5.23471,184.9677,111.5,97.0,110.6,132.9
640000,宁夏回族自治区,2012,349.75684,205.86806,4.73485,139.15393,131.3,131.6,109.9,131.7
640000,宁夏回族自治区,2011,266.39602,156.40521,4.30896,105.68185,117.922604697825,118.96484409317,117.799059020364,116.418127641958
640000,宁夏回族自治区,2010,225.9,131.5,3.7,90.8,115.6,111.9,117.5,121.4
640000,宁夏回族自治区,2009,195.3687,117.48521,3.113,74.77049,110.8,107.9,105.1,116.1
640000,宁夏回族自治区,2008,176.25569,108.89814,2.96296,64.39459,115.126868652877,115.347116542934,108.473335261449,115.080060632986
640000,宁夏回族自治区,2007,153.09692,94.40907,2.73151,55.95634,123.2,124.0,114.1,122.4
640000,宁夏回族自治区,2006,124.27194,76.16469,2.39447,45.71278,119.093253247797,112.126262060449,109.443974678337,133.534367599422
640000,宁夏回族自治区,2005,,,,,,,,
640000,宁夏回族自治区,2004,,,,,,,,
640000,宁夏回族自治区,2003,,,,,,,,
640000,宁夏回族自治区,2002,,,,,,,,
640000,宁夏回族自治区,2001,,,,,,,,
640000,宁夏回族自治区,2000,,,,,,,,
650000,新疆维吾尔自治区,2019,2596.80159,1374.24612,12.68005,1209.87542,108.942502596287,106.192161426945,87.2823628371337,112.546137156054
650000,新疆维吾尔自治区,2018,2383.64415,1294.11258,14.52762,1075.00395,101.6,91.9,94.6,116.5
650000,新疆维吾尔自治区,2017,2345.86786,1407.48848,15.35349,923.02589,107.7,107.9,87.8,107.8
650000,新疆维吾尔自治区,2016,2178.45782,1304.51528,17.49246,856.45008,104.15470924185,107.809063187321,96.4785590148988,99.1944880183737
650000,新疆维吾尔自治区,2015,2091.5596,1210.02376,18.13093,863.40491,112.144714128428,118.419778008575,101.356984692135,104.609862921392
650000,新疆维吾尔自治区,2014,1865.05411,1021.80884,17.88819,825.35708,111.4,110.0,103.6,113.3
650000,新疆维吾尔自治区,2013,1674.73486,928.67688,17.27155,728.78643,120.6,107.4,97.3,144.1
650000,新疆维吾尔自治区,2012,1388.13884,864.53594,17.74948,505.85342,123.4,121.8,122.8,126.4
650000,新疆维吾尔自治区,2011,1124.58182,709.78884,14.44815,400.34483,132.179142139738,122.916861956254,132.212207174231,152.55947305007
650000,新疆维吾尔自治区,2010,850.8,577.5,10.9,262.4,119.0,117.9,116.2,121.6
650000,新疆维吾尔自治区,2009,715.06764,489.92515,9.40356,215.73893,111.1,107.0,106.3,121.8
650000,新疆维吾尔自治区,2008,643.8277,457.84133,8.84969,177.13668,117.642541250227,113.557735870097,105.873619557038,130.500412969276
650000,新疆维吾尔自治区,2007,547.27456,403.17934,8.35873,135.73649,120.6,118.8,105.5,127.5
650000,新疆维吾尔自治区,2006,453.77858,339.42606,7.92134,106.43118,113.992011842465,115.136658994079,102.053478829418,111.429273191438
650000,新疆维吾尔自治区,2005,,,,,,,,
650000,新疆维吾尔自治区,2004,,,,,,,,
650000,新疆维吾尔自治区,2003,,,,,,,,
650000,新疆维吾尔自治区,2002,,,,,,,,
650000,新疆维吾尔自治区,2001,,,,,,,,
650000,新疆维吾尔自治区,2000,,,,,,,,
