省份编码,省份,年份,森林病虫鼠害发生面积(万公顷),森林病虫鼠害防治面积(万公顷),森林病虫鼠害防治率(%),森林病害发生面积(万公顷),森林病害防治面积(万公顷),森林病害防治率(%),森林虫害发生面积(万公顷),森林虫害防治面积(万公顷),森林虫害防治率(%),森林鼠(兔)害发生面积(万公顷),森林鼠(兔)害防治面积(万公顷),森林鼠(兔)害防治率(%)
340000,安徽省,2001,,,,,,,,,,,,
340000,安徽省,2000,,,,,,,,,,,,
350000,福建省,2019,17.7081,16.4523,92.91,1.1536,0.7715,,16.5545,15.6808,,,,
350000,福建省,2018,17.653,16.898,95.7231065541268,0.9865,0.9832,,16.6665,15.9148,,,,
350000,福建省,2017,20.049823,18.367465,91.6091129582541,1.992903,1.854232,,18.05692,16.513233,,,,
350000,福建省,2016,20.60006,19.6457266666667,95.3673274090788,1.79870666666667,1.71661333333333,,18.8013533333333,17.9291133333333,,,,
350000,福建省,2015,21.8702533333333,20.55508,93.9864741697855,0.981573333333333,0.95038,,20.88868,19.6047,,,,
350000,福建省,2014,23.1208,21.5608,93.252828621847,1.0465,0.9583,,22.0701,20.5983,,0.0042,0.0042,
350000,福建省,2013,24.8328,22.9671,92.4869527399246,1.1994,1.1219,,23.6334,21.8452,,,,
350000,福建省,2012,19.9023,10.5122,52.8190209171804,1.1338,0.8518,,18.7685,9.6604,,,,
350000,福建省,2011,19.6918,14.4656,73.460018891112,1.2745,1.1362,89.1486857591212,18.4173,13.3294,72.3743436877284,,,
350000,福建省,2010,19.1681,10.7627,56.1490184212311,1.2127,1.1127,91.7539374948462,17.9554,9.65,53.7442774875525,,,
350000,福建省,2009,20.76824,11.633367,56.0151799093231,1.40476,1.350886,96.1648964947749,19.36348,10.282481,53.1024433624534,,,
350000,福建省,2008,24.6532,14.9914,60.8091444518359,1.5259,1.4274,93.5447932367783,23.1273,13.564,58.6493019072698,,,
350000,福建省,2007,28.7319,18.6933,65.0611341401021,1.6513,1.5726,95.2340580148973,27.0806,17.1207,63.2212727930696,,,
350000,福建省,2006,32.1334,22.4001,69.7097101458296,1.6667,1.5334,92.0021599568009,30.4667,20.8667,68.4901876474971,,,
350000,福建省,2005,29.308,18.0946,61.7394568036031,2.5014,2.2206,88.7742863996162,26.8066,15.874,59.2167600516291,,,
350000,福建省,2004,36.82208,24.717066,67,2.973667,2.752247,93,33.848414,21.964819,65.0,,,
350000,福建省,2003,,,,,,,,,,,,
350000,福建省,2002,,,,,,,,,,,,
350000,福建省,2001,,,,,,,,,,,,
350000,福建省,2000,,,,,,,,,,,,
360000,江西省,2019,35.7162,26.6285,74.56,16.5283,10.9629,,19.1878,15.6655,,,,
360000,江西省,2018,31.0731,28.9043,93.0203294811268,10.4973,9.9701,,20.5757,18.9341,,,,
360000,江西省,2017,26.509432,23.165978,87.3876814863479,5.05245,4.792045,,21.455522,18.373773,,,,
360000,江西省,2016,22.4780533333333,15.45272,68.7458107285684,5.28074666666667,3.50272,,17.1825066666667,11.95,,,,
360000,江西省,2015,24.4611466666667,13.2139533333333,54.0201713084042,4.68790666666667,2.2341,,19.77304,10.9796533333333,,,,
360000,江西省,2014,26.58905299,17.77891729,66.8655528900806,5.6309482,3.5941797,,20.95810479,14.18473859,,,,
360000,江西省,2013,27.07822550999,17.83000606268,65.8462869219475,5.15831591249,3.64862849098,,21.9196095975,14.1810775717,,,,
360000,江西省,2012,30.53,25.5771,83.7769407140517,5.6881,4.4327,,24.8419,21.1444,,,,
360000,江西省,2011,35.9877,12.9693,36.0381463666753,5.4004,1.2691,23.5001111028813,30.5873,11.7002,38.2518234692176,,,
360000,江西省,2010,39.6779,28.8853,72.7994677137651,5.7586,4.1287,71.6962456152537,33.9193,24.7566,72.9867656466967,,,
360000,江西省,2009,38.733334,33.216667,85.7573143587381,6.265333,5.358,85.5181999105235,32.468001,27.858667,85.803456147485,,,
360000,江西省,2008,38.734,16.304,42.0922187225693,5.7446,2.0273,35.2905337186227,32.9894,14.2767,43.2766282502865,,,
360000,江西省,2007,40.5467,25.4341,62.7279162052645,5.5153,2.6234,47.5658622377749,35.0314,22.8107,65.1150111043236,,,
360000,江西省,2006,40.9999,17.8667,43.5773170731707,7.0666,2.7333,38.6791384824385,33.9333,15.1334,44.5974897814242,,,
360000,江西省,2005,40.5587,26.5994,65.5824767559118,8.2867,4.782,57.706927968914,32.1873,21.8174,67.7826347658859,0.0847,,
360000,江西省,2004,19.10682,16.949186,89,2.0648,1.238493,60,17.04202,15.710692,92.0,,,
360000,江西省,2003,,,,,,,,,,,,
360000,江西省,2002,,,,,,,,,,,,
360000,江西省,2001,,,,,,,,,,,,
360000,江西省,2000,,,,,,,,,,,,
370000,山东省,2019,51.8945,50.2559,96.84,14.6229,14.0179,,37.2716,36.238,,,,
370000,山东省,2018,48.502,47.2815,97.4836089233434,7.7573,7.4159,,40.7447,39.8656,,,,
370000,山东省,2017,47.872147,46.313987,96.7451637379038,7.860653,7.619081,,40.011494,38.694906,,,,
370000,山东省,2016,45.4478,44.1835,97.218127170072,8.0367,7.5022,,37.4111,36.6813,,,,
370000,山东省,2015,46.0530533333333,45.0772,97.8810235962639,8.13120666666667,7.8393,,37.9218466666667,37.2379,,,,
370000,山东省,2014,52.2272,51.3415,98.3041403713008,8.5345,8.3207,,43.6927,43.0208,,,,
370000,山东省,2013,55.3206866666667,52.9521,95.718443118867,9.79011333333333,9.2011,,45.5305733333333,43.751,,,,
370000,山东省,2012,52.1381,47.6447,91.3817342787712,10.9131,9.5854,,41.225,38.0593,,,,
370000,山东省,2011,61.2673,57.937,94.5643108150677,11.72,10.7052,91.3412969283276,49.5473,47.2318,95.3266878316276,,,
370000,山东省,2010,60.2979,56.4194,93.5677693584685,11.5146,10.2407,88.9366543344971,48.7833,46.1787,94.6608778003948,,,
370000,山东省,2009,59.86628,73.28156,100,12.238427,11.236507,91.8133269904703,47.627853,62.045053,100.0,,,
370000,山东省,2008,52.0913,47.2473,90.700942383853,13.3827,11.8133,88.2729195154939,38.7086,35.434,91.5403812072769,,,
370000,山东省,2007,48.048,43.0153,89.5256826506827,15.022,13.1254,87.3745173745174,33.026,29.8899,90.5041482468358,,,
370000,山东省,2006,50.5999,44.4001,87.7474066154281,13.6,11.7334,86.275,36.9999,32.6667,88.2886169962621,,,
370000,山东省,2005,55.1206,46.302,84.0012626858198,16.342,13.012,79.6230571533472,38.7786,33.29,85.8463172987163,,,
370000,山东省,2004,46.088406,36.472313,79,12.7944,10.288655,80,33.294007,26.183661,79.0,,,
370000,山东省,2003,,,,,,,,,,,,
370000,山东省,2002,,,,,,,,,,,,
370000,山东省,2001,,,,,,,,,,,,
370000,山东省,2000,,,,,,,,,,,,
410000,河南省,2019,54.251,48.8885,90.12,10.5166,9.2978,,43.7344,39.5907,,,,
410000,河南省,2018,57.0725,51.5386,90.3037364755355,10.7424,9.7631,,46.3301,41.7755,,,,
410000,河南省,2017,58.597114,51.091089,87.1904527584755,11.037247,9.721738,,47.559867,41.369351,,,,
410000,河南省,2016,58.93962768,48.88691183,82.9440458895006,11.22872281,9.97271726,,47.71090487,38.91419457,,,,
410000,河南省,2015,59.78702,50.5463,84.543936125266,12.1142733333333,10.3022,,47.6727466666667,40.2441,,,,
410000,河南省,2014,57.3034073333333,48.116008,83.9670976633373,11.1706733333333,9.859727,,46.132734,38.256281,,,,
410000,河南省,2013,59.4719533333333,50.17578,84.3688111583802,11.3812666666667,9.93742,,48.0906866666667,40.23836,,,,
410000,河南省,2012,53.8355,44.7961,83.2092206815206,11.047,9.4527,,42.7885,35.3434,,,,
410000,河南省,2011,51.4435,45.5922,88.6257739072964,11.3139,9.9765,88.1791424707661,40.1296,35.6157,88.7516945097883,,,
410000,河南省,2010,51.6501,46.366,89.7694292944254,3.1274,2.8133,89.9565133977106,48.5227,43.5527,89.7573712921993,,,
410000,河南省,2009,47.971332,42.787333,89.1935479298344,8.633333,9.704667,100,39.337999,33.082666,84.0984972316462,,,
410000,河南省,2008,51.8813,42.8192,82.5330128581975,11.754,9.3873,79.8647269014803,40.1273,33.4319,83.3146012814219,,,
410000,河南省,2007,60.2087,46.7342,77.620343903788,11.012,8.4621,76.8443516164185,49.1967,38.2721,77.7940390310732,,,
410000,河南省,2006,53.1333,43.4667,81.8067354997045,8.7999,7.5333,85.6066546210752,44.3334,35.9334,81.0528428968744,,,
410000,河南省,2005,44.9019,34.8733,77.6655330843461,7.874,6.7586,85.8343916687833,37.0279,28.1147,75.9284215415943,,,
410000,河南省,2004,46.918533,31.593507,67,7.757467,6.521453,84,39.161067,25.072054,64.0,,,
410000,河南省,2003,,,,,,,,,,,,
410000,河南省,2002,,,,,,,,,,,,
410000,河南省,2001,,,,,,,,,,,,
410000,河南省,2000,,,,,,,,,,,,
420000,湖北省,2019,52.532,41.9102,79.78,11.8436,10.3788,,32.5163,26.8649,,0.3855,0.358,
420000,湖北省,2018,53.5294,39.354,73.5184776963687,13.252,9.4425,,31.1471,25.3011,,0.3855,0.3558,
420000,湖北省,2017,50.476623,42.417566,84.0340804891008,3.926767,2.94876,,36.364062,33.699486,,0.329134,0.227647,
420000,湖北省,2016,49.6142066666667,35.8554933333333,72.2686015604939,4.50605333333333,3.269,,33.5259533333333,25.8851066666667,,0.379266666666667,0.2922,
420000,湖北省,2015,44.9301733333333,32.39686,72.104907674516,3.92612,2.93043333333333,,28.6786133333333,23.4152933333333,,0.266133333333333,0.1498,
420000,湖北省,2014,39.3516,23.4638,59.6260380772319,4.2691,2.3399,,24.4811,17.7432,,0.2176,0.1885,
420000,湖北省,2013,35.4667666666667,22.3718,63.0782056065631,2.91368666666667,2.43236,,25.8820933333333,17.40194,,0.375266666666667,0.3216,
420000,湖北省,2012,32.5197,21.1798,65.1291371076609,3.1643,2.1315,,29.072,18.9782,,0.2834,0.0701,
420000,湖北省,2011,30.231,19.9187,65.8883265522146,4.7748,1.8088,37.8822149618832,25.328,18.0244,71.1639292482628,0.1282,0.0855,66.6926677067083
420000,湖北省,2010,32.5074,27.4494,84.4404658631573,4.2173,2.804,66.4880373698812,27.5154,24.4987,89.0363214781541,0.7747,0.1467,18.9363624628889
420000,湖北省,2009,33.467032,30.092375,89.9164736209652,2.09712,1.988107,94.8017757686732,30.287246,27.698934,91.4541190044153,1.082666,0.405334,37.4385082749435
420000,湖北省,2008,33.4087,26.8795,80.4565876553113,4.2459,4.0041,94.3050943262913,28.5701,22.7287,79.554149267941,0.5927,0.1467,24.7511388560823
420000,湖北省,2007,32.8006,26.2952,80.1668262165936,1.9447,1.592,81.8635265079447,30.138,24.5319,81.3985665936691,0.7179,0.1713,23.8612620142081
420000,湖北省,2006,27.0666,24.5333,90.6404941884093,1.9333,1.6667,86.2101070708116,24.6666,22.4666,91.0810569758297,0.4667,0.4,85.7081637025927
420000,湖北省,2005,25.8467,19.5687,75.7106323050912,2.1587,1.7613,81.5907722240237,23.0453,17.1647,74.4824324265686,0.6427,0.6427,100.0
420000,湖北省,2004,24.813333,17.959334,72,2.508001,1.926,77,22.268666,16.0,72.0,0.036667,0.033333,91.0
420000,湖北省,2003,,,,,,,,,,,,
420000,湖北省,2002,,,,,,,,,,,,
420000,湖北省,2001,,,,,,,,,,,,
420000,湖北省,2000,,,,,,,,,,,,
430000,湖南省,2019,36.3746,19.8824,54.66,5.3522,2.5493,,31.0224,17.3331,,,,
430000,湖南省,2018,42.2763,27.8534,65.8841951637206,3.1243,2.004,,39.1063,25.8041,,0.012,0.012,
430000,湖南省,2017,46.135416,27.210625,58.9799060227397,2.926414,1.621027,,43.1647,25.545598,,0.010667,0.010667,
430000,湖南省,2016,38.24579,26.8134444,70.1082247222505,7.91909,3.3314444,,30.3267,23.482,,,,
430000,湖南省,2015,40.1687,32.2546,80.2978438435896,3.28746666666667,2.5,,36.8692333333333,29.7546,,0.012,,
430000,湖南省,2014,35.0266,32.9266,94.0045565370319,3.6266,3.4,,31.4,29.5266,,,,
430000,湖南省,2013,34.7349666666667,29.2666666666667,84.257074283455,4.33559333333333,3.4,,30.3993733333333,25.8666666666667,,,,
430000,湖南省,2012,29.0025,14.6905,50.6525299543143,4.7505,1.4248,,24.2187,13.2324,,0.0333,0.0333,
430000,湖南省,2011,39.8002,18.6028,46.7404686408611,0.6901,0.1514,21.9388494421098,39.1101,18.4514,47.1780946609699,,,
430000,湖南省,2010,38.9095,22.3566,57.4579472879374,0.2767,0.6187,100,38.6194,21.7379,56.2875135294696,0.0134,,
430000,湖南省,2009,39.338001,19.138668,48.6518570173406,0.552667,0.499334,90.3498851930729,38.755334,18.639334,48.0948867580395,0.03,,
430000,湖南省,2008,19.084,12.4987,65.4930832110669,0.1559,0.222,100,18.7814,12.1367,64.6208482860703,0.1467,0.14,95.4328561690525
430000,湖南省,2007,25.5033,16.468,64.5720357757623,0.3533,0.194,54.9108406453439,24.776,16.074,64.8773006134969,0.374,0.2,53.475935828877
430000,湖南省,2006,27.9334,23.4001,83.7710411192336,0.8,0.8001,100.0125,26.8,22.2667,83.0847014925373,0.3334,0.3333,99.9700059988002
430000,湖南省,2005,21.9079,15.6293,71.3409318099864,0.7366,0.7327,99.470540320391,20.738,14.8966,71.8323849937313,0.4333,,
430000,湖南省,2004,29.419999,24.434666,83,0.047333,0.067334,100,29.372666,24.367332,83.0,,,
430000,湖南省,2003,,,,,,,,,,,,
430000,湖南省,2002,,,,,,,,,,,,
430000,湖南省,2001,,,,,,,,,,,,
430000,湖南省,2000,,,,,,,,,,,,
440000,广东省,2019,34.2036,24.4571,71.5,12.867,11.8568,,17.1667,9.7977,,,,
440000,广东省,2018,34.6139,22.1322,63.9402089911856,10.4015,8.8267,,20.6665,10.5644,,,,
440000,广东省,2017,27.318095,16.258622,59.515943553165,1.631263,1.586357,,22.002375,11.360195,,,,
440000,广东省,2016,31.1781982919333,17.25141959,55.3316757705766,2.3250649586,1.9920232934,,25.602,12.5115558908,,,,
440000,广东省,2015,29.0667466666667,13.20448,45.4281318491784,1.43660666666667,1.31062666666667,,24.8047733333333,9.95932666666667,,,,
440000,广东省,2014,30.6689333333333,11.4286666666667,37.2646369616159,1.292,0.873333333333333,,26.882,9.68067666666666,,,,
440000,广东省,2013,30.66348,10.16314,33.1441180192203,1.33195333333333,1.04457333333333,,26.9729466666667,7.88999333333333,,,,
440000,广东省,2012,33.7265,12.9479,38.3908795754081,1.4312,1.1702,,32.2953,11.7777,,,,
440000,广东省,2011,33.9163,10.2164,30.1223895295183,1.7182,1.3308,77.4531486439297,32.1981,8.8856,27.5966594302148,,,
440000,广东省,2010,42.0447,14.5519,34.610545443302,5.334,4.3866,82.2384701912261,36.7107,10.1653,27.6902919312353,,,
440000,广东省,2009,44.209654,14.976121,33.8752277952684,4.983933,3.68612,73.9600632673031,39.225721,11.290001,28.7821376183245,,,
440000,广东省,2008,47.4419,15.2466,32.1374143952919,3.4526,2.7333,79.1664253026704,43.9893,12.5133,28.4462357891578,,,
440000,广东省,2007,49.9833,15.7794,31.5693441609498,3.208,2.9947,93.3509975062344,46.7753,12.7847,27.3321603495862,,,
440000,广东省,2006,53.8001,12.2668,22.8007434944238,2.2667,1.6667,73.5298010323378,51.5334,10.6001,20.5693783061083,,,
440000,广东省,2005,73.7393,8.6127,11.6799318680812,2.6166,2.2553,86.1920048918444,71.1227,6.3574,8.93863703149627,,,
440000,广东省,2004,80.656373,8.106994,10,2.055681,2.031013,99,78.600694,6.075981,8.0,,,
440000,广东省,2003,,,,,,,,,,,,
440000,广东省,2002,,,,,,,,,,,,
440000,广东省,2001,,,,,,,,,,,,
440000,广东省,2000,,,,,,,,,,,,
450000,广西壮族自治区,2019,33.8458,29.3674,86.77,5.8657,1.837,,26.8648,26.8647,,0.0128,0.0128,
450000,广西壮族自治区,2018,34.5649,5.6033,16.2109538867464,5.637,1.9831,,28.3877,3.1499,,0.0178,0.0178,
450000,广西壮族自治区,2017,36.232144,4.63432,12.7906314348938,3.927776,0.414302,,31.577868,3.609449,,0.012262,0.012262,
450000,广西壮族自治区,2016,38.775247,6.6372,17.1171056627957,4.542347,0.7633,,33.8235,5.7897,,0.0276,0.0276,
450000,广西壮族自治区,2015,39.6087733333333,8.293,20.9372805620842,3.90599333333333,0.4945,,35.4842866666667,7.60422,,0.020666666666667,0.02,
450000,广西壮族自治区,2014,34.887246,9.678086,27.7410432454313,3.911573,0.938479,,30.93508,8.69958,,,,
450000,广西壮族自治区,2013,35.9413317333334,6.68920646666667,18.6114596874073,3.68686333333333,0.373906666666667,,32.2189064,6.2797998,,,,
450000,广西壮族自治区,2012,36.3132,5.5356,15.2440434883183,2.9254,0.1093,,33.3878,5.4263,,,,
450000,广西壮族自治区,2011,36.252,7.4978,20.6824451064769,3.0869,0.2525,8.17972723444232,33.1651,7.2453,21.8461575571911,,,
450000,广西壮族自治区,2010,34.9541,8.4634,24.2128963412017,3.13,0.2853,9.11501597444089,31.8241,8.1781,25.6978202054418,,,
450000,广西壮族自治区,2009,35.940014,8.552839,23.7975394222161,2.31288,0.263846,11.4076821970876,33.627134,8.288993,24.6497159109664,,,
450000,广西壮族自治区,2008,39.084,8.6148,22.041756217378,2.1373,0.3973,18.5888738127544,36.9467,8.2175,22.2414992407982,,,
450000,广西壮族自治区,2007,34.5187,8.7954,25.480102089592,2.1753,0.6374,29.3017055118834,32.3413,8.156,25.2185286305745,,,95.2380952380952
450000,广西壮族自治区,2006,36.8001,10.6001,28.8046195652174,2.2667,0.4,17.6467993117748,34.5334,10.2001,29.5369120909033,,,
450000,广西壮族自治区,2005,29.9714,7.7334,25.8025984772149,3.8034,0.2454,6.45212178577063,26.164,7.4847,28.6068643938236,0.004,0.0033,82.5
450000,广西壮族自治区,2004,22.820519,11.8864,52,4.162613,0.317393,8,18.654887,11.56412,62.0,0.003019,0.004887,100.0
450000,广西壮族自治区,2003,,,,,,,,,,,,
450000,广西壮族自治区,2002,,,,,,,,,,,,
450000,广西壮族自治区,2001,,,,,,,,,,,,
450000,广西壮族自治区,2000,,,,,,,,,,,,
460000,海南省,2019,2.5682,0.5937,23.12,0.0054,0.0009,,0.9165,0.4811,,,,
460000,海南省,2018,2.2708,0.6594,29.0382244143033,0.0094,0.0012,,0.9303,0.5311,,,,
460000,海南省,2017,2.368614,1.05409,44.5023967602995,0.01438,0.004533,,0.977787,0.67043,,,,
460000,海南省,2016,2.5962,0.8054,31.0222633079116,0.1508,0.0697,,1.0204,0.6378,,,,
460000,海南省,2015,2.56237333333333,0.701926,27.3935882359063,0.042406666666667,0.010346,,1.04702,0.47888,,,,
460000,海南省,2014,2.0731,0.7856,37.8949399450099,0.0397,0.0209,,0.8034,0.7171,,,,
460000,海南省,2013,2.3701,0.4685,19.7670984346652,0.0363,,,0.7426,0.3955,,,,
460000,海南省,2012,0.9414,0.5578,59.2521776078181,0.004,0.0026,,0.9374,0.5552,,,,
460000,海南省,2011,0.9925,0.0845,8.51385390428212,0.0111,0.002,14.4144144144144,0.9814,0.0829,8.44711636437742,,,
460000,海南省,2010,1.2487,0.9434,75.5505725954993,0.0434,0.0407,93.778801843318,1.2053,0.9027,74.8942172073343,,,
460000,海南省,2009,0.718927,0.53562,74.5026963794655,0.11994,,,0.598987,0.53562,89.4209724084162,,,
460000,海南省,2008,1.69,0.1619,9.57988165680473,0.0187,0.012,64.1711229946524,1.6713,0.1499,8.96906599652965,,,
460000,海南省,2007,1.8433,0.8619,46.7585308956762,0.1333,,,1.71,0.8619,50.4035087719298,,,
460000,海南省,2006,1.8666,1.6,85.7173470481089,0.0667,,,1.7999,1.6,88.8938274348575,,,
460000,海南省,2005,1.6134,1.3866,85.9427296392711,,,,1.6134,1.3866,85.9427296392711,,,
460000,海南省,2004,4.496666,3.689333,82,,,,4.496666,3.689333,82.0,,,
460000,海南省,2003,,,,,,,,,,,,
460000,海南省,2002,,,,,,,,,,,,
460000,海南省,2001,,,,,,,,,,,,
460000,海南省,2000,,,,,,,,,,,,
500000,重庆市,2019,40.1115,40.1114,100,14.7742,14.7742,,23.5654,23.5653,,1.7493,1.7493,
500000,重庆市,2018,41.3677,41.3108,99.8624530732915,14.661,14.6513,,23.7055,23.6616,,2.9879,2.9846,
500000,重庆市,2017,30.165758,29.566149,98.0122859833325,1.783216,1.572443,,22.515675,22.169841,,5.833534,5.790532,
500000,重庆市,2016,29.6231,11.24129,37.9477164780188,2.33692,1.79559,,21.20828,8.0204,,6.0779,1.4253,
500000,重庆市,2015,29.2665066666667,21.3333,72.8932231064589,2.17450666666667,1.7418,,20.877,16.7965,,6.215,2.795,
500000,重庆市,2014,28.9433,15.9926,55.2549294655412,2.153,2.14,,20.1256,11.8786,,6.6647,1.974,
500000,重庆市,2013,28.6013333333333,15.4374,53.9744067875623,2.03533333333333,1.6109,,20.6073333333333,12.1712,,5.95866666666667,1.6553,
500000,重庆市,2012,28.2418,17.8716,63.2806690791663,2.0974,2.0806,,21.4634,12.8455,,4.681,2.9455,
500000,重庆市,2011,27.8723,21.0547,75.5398729204264,2.0583,0.6761,32.8474955060001,18.8044,15.124,80.427984939695,7.0096,5.2546,74.9629080118694
500000,重庆市,2010,27.686,26.9561,97.3636494979412,1.5973,1.5301,95.7929005196269,20.9467,20.2894,96.8620355473655,5.142,5.1366,99.8949824970829
500000,重庆市,2009,27.769527,26.292933,94.6826822077308,1.252727,1.124066,89.7295260659346,15.7498,15.393334,97.7366950691437,10.767,9.775533,90.7916132627473
500000,重庆市,2008,26.1006,21.6406,82.9122702160104,0.6006,0.5419,90.2264402264402,17.1167,14.6227,85.429434412007,8.3833,6.476,77.2488160986724
500000,重庆市,2007,25.065,23.8791,95.2687013764213,2.333,2.2436,96.1680240034291,13.9667,12.9128,92.4541946200606,8.7653,8.7227,99.5139926756643
500000,重庆市,2006,25.0001,20.5332,82.1328,1.7334,1.6,92.3041421483789,13.8667,10.2666,74.0378027937433,9.4,8.6666,92.1978723404255
500000,重庆市,2005,14.5333,11.5333,79.3577508205294,3.7333,2.2667,60.7157206760775,9.4,8.3333,88.6521276595745,1.4,0.9333,66.6642857142857
500000,重庆市,2004,14.46726,12.270447,85,1.668167,1.092833,66,10.191093,10.044281,99.0,2.608,1.133333,43.0
500000,重庆市,2003,,,,,,,,,,,,
500000,重庆市,2002,,,,,,,,,,,,
500000,重庆市,2001,,,,,,,,,,,,
500000,重庆市,2000,,,,,,,,,,,,
510000,四川省,2019,68.1378,46.9906,68.96,12.4245,8.4069,,52.2992,35.8066,,3.4125,2.7755,
510000,四川省,2018,69.2552,45.1131,65.1403793505758,8.7966,4.7798,,56.7774,37.3348,,3.6791,2.9964,
510000,四川省,2017,68.131552,46.902997,68.8418150227959,8.052637,4.014444,,55.890522,39.84958,,4.182573,3.033153,
510000,四川省,2016,69.9259733333333,49.9055066666667,71.369055427759,8.80416,3.8913,,55.6610866666667,42.1937066666667,,5.46072666666667,3.8205,
510000,四川省,2015,71.6091133333333,50.6860266666667,70.7815308796357,8.4589,4.48243333333333,,58.6148266666667,43.70168,,4.53538666666667,2.50191333333333,
510000,四川省,2014,74.3962266666667,52.0947333333333,70.0233542310479,9.10153333333333,4.44443333333333,,61.1706866666667,44.75024,,4.12400666666667,2.90002,
510000,四川省,2013,76.5998,31.7934,41.5058524956984,9.2511,2.3384,,62.1964,28.2911,,5.1523,1.1639,
510000,四川省,2012,72.6973,55.8158,76.7783672846172,9.5933,5.8031,,58.8033,46.6312,,4.3007,3.3815,
510000,四川省,2011,69.8971,34.1546,48.8641159647539,8.9143,3.3816,37.9345545920599,57.6398,29.5917,51.3390053400602,3.343,1.1813,35.3365240801675
510000,四川省,2010,71.556,57.3333,80.1236793560288,9.186,5.884,64.0539952101023,59.528,49.248,82.7308157505712,2.842,2.2013,77.4560168895144
510000,四川省,2009,77.587332,61.574668,79.3617545709653,9.201333,6.013334,65.3528570262591,65.296,52.971334,81.1249295515805,3.089999,2.59,83.8187973523616
510000,四川省,2008,72.8053,58.8867,80.8824357567375,9.6606,6.536,67.6562532347887,60.4787,50.54,83.5666110548011,2.666,1.8107,67.9182295573893
510000,四川省,2007,79.8934,58.3373,73.0189227145171,9.2207,5.9827,64.8833602654896,67.9647,50.5453,74.3699302726268,2.708,1.8093,66.8131462333826
510000,四川省,2006,76.1333,65.6001,86.1647925415029,8.9333,6.0667,67.9110742950533,64.2,58.0,90.3426791277259,3.0,1.5334,51.1133333333333
510000,四川省,2005,68.8774,66.5447,96.6132577594392,7.9827,7.1273,89.2843273579115,58.0987,57.102,98.2844710811085,2.796,2.3154,82.8111587982833
510000,四川省,2004,71.013573,68.019907,96,4.965159,4.517467,91,63.41008,61.11044,96.0,2.638334,2.391999,91.0
510000,四川省,2003,,,,,,,,,,,,
510000,四川省,2002,,,,,,,,,,,,
510000,四川省,2001,,,,,,,,,,,,
510000,四川省,2000,,,,,,,,,,,,
520000,贵州省,2019,18.6434,17.5015,93.88,1.9497,1.6172,,15.9412,15.3338,,0.2861,0.2473,
520000,贵州省,2018,20.501,19.5699,95.4582703282767,1.9253,1.8784,,17.2759,16.6004,,0.3782,0.3565,
520000,贵州省,2017,19.901795,18.275836,91.8300886930048,1.387777,1.310356,,17.237765,15.965427,,0.350466,0.331533,
520000,贵州省,2016,20.9033333333333,13.01513125,62.2634248923617,1.41819333333333,1.000475,,18.5768666666667,11.68346875,,0.333266666666667,0.3124375,
520000,贵州省,2015,20.0382733333333,18.69526,93.2977591881669,1.50898666666667,0.982573333333333,,17.99132,17.2351733333333,,0.534633333333333,0.47418,
520000,贵州省,2014,23.4565,20.5213333333333,87.4867662836882,1.3498,1.12,,21.4704,18.8346666666667,,0.6363,0.566666666666667,
520000,贵州省,2013,23.5633333333333,18.4566666666667,78.3279105955581,1.27,1.06803333333333,,21.61,16.7979666666667,,0.683333333333333,0.590666666666667,
520000,贵州省,2012,20.8223,14.4578,69.4342123588653,1.6087,1.1633,,18.314,12.6757,,0.8996,0.6188,
520000,贵州省,2011,27.1803,11.9014,43.7868603363465,1.5877,0.4276,26.9320400579455,24.0688,11.3902,47.3235059496111,1.5238,0.0836,5.48628428927681
520000,贵州省,2010,26.8594,21.6113,80.4608442481962,1.642,1.4127,86.0353227771011,24.3274,19.636,80.7155717421508,0.89,0.5626,63.2134831460674
520000,贵州省,2009,29.178667,23.442667,80.3418024545124,1.150667,1.052,91.4252342337097,26.538667,21.432666,80.7601451873977,1.489333,0.958001,64.3241639042444
520000,贵州省,2008,21.7341,15.9501,73.387441854045,1.6574,1.106,66.7310244961989,18.7027,13.8907,74.271094547846,1.374,0.9534,69.3886462882096
520000,贵州省,2007,26.9341,21.5647,80.0646763767863,1.792,1.3053,72.8404017857143,22.7794,18.5527,81.4450775700853,2.3627,1.7067,72.2351546958988
520000,贵州省,2006,26.6001,24.6667,92.7316062721569,1.6667,1.2667,76.0004799904002,22.3334,21.4667,96.1192653156259,2.6,1.9333,74.3576923076923
520000,贵州省,2005,27.2001,22.7333,83.5780015514649,1.3334,1.2,89.9955002249888,22.6667,19.3999,85.587668253429,3.2,2.1334,66.66875
520000,贵州省,2004,26.998001,21.878,81,1.984,1.743334,88,23.696667,19.306,81.0,1.317334,0.828667,63.0
520000,贵州省,2003,,,,,,,,,,,,
520000,贵州省,2002,,,,,,,,,,,,
520000,贵州省,2001,,,,,,,,,,,,
520000,贵州省,2000,,,,,,,,,,,,
530000,云南省,2019,40.5032,40.014,98.79,7.2642,7.104,,30.974,30.6741,,0.6359,0.6286,
530000,云南省,2018,45.2459,44.6919,98.7755796657819,7.2339,7.128,,35.5117,35.1654,,0.7079,0.7,
530000,云南省,2017,44.422143,42.344333,95.322580452726,7.381585,7.231845,,34.541731,32.766268,,0.565206,0.540506,
