省份编码,省份,年份,城市用水普及率(%),城市燃气普及率(%),每万人拥有公共交通车辆(标台),人均城市道路面积(平方米),人均公园绿地面积(平方米/人),每万人拥有公共厕所(座)
430000,湖南省,2014,97.05,91.24,12.4610741477468,13.76,9.85,2.31360175595034
430000,湖南省,2013,96.86,91.93,10.8006823838689,13.8,8.98942864334256,2.31563050591493
430000,湖南省,2012,96.42,91.33,10.3776615107888,13.49,8.83,2.3412015788835
430000,湖南省,2011,95.68,88.45,10.3582823369423,13.62,8.81,2.19452601376342
430000,湖南省,2010,95.17,86.5,10.0089191599773,12.95,8.89,2.34817157220465
430000,湖南省,2009,94.82,85.6,10.587790110999,12.59,8.47,2.43356878573831
430000,湖南省,2008,94.57,84.26,10.89,12.01,7.96,2.46714136456623
430000,湖南省,2007,93.71,83.27,10.62,11.41,7.63,2.43105008106486
430000,湖南省,2006,90.27,75.95,8.98,10.01,6.99,2.35020497552058
430000,湖南省,2005,91.11,75.43,8.86,9.56140536587244,6.87,2.55206128026483
430000,湖南省,2004,87.6073571125014,68.7065753451735,8.88210237099851,8.68556349512261,6.52801415285479,2.69615836965438
430000,湖南省,2003,,,,,,
430000,湖南省,2002,,,,,,
430000,湖南省,2001,,,,,,
430000,湖南省,2000,,,,,,
440000,广东省,2019,99.0571191452675,97.9442264461079,11.9264356331934,13.5962645738826,18.1323562352448,1.85272623258587
440000,广东省,2018,97.3024260142764,96.6600062041082,12.7444167358419,13.3942468160621,18.3368016262389,1.87371000473107
440000,广东省,2017,97.8,96.88,15.3010453279774,12.86,18.24,1.9321678002465
440000,广东省,2016,98.06,97.43,14.2030436009957,13.05,17.87,1.94926842859709
440000,广东省,2015,98.46,97.6,13.5193241406098,13.6,17.4,1.89726160419499
440000,广东省,2014,97.26,96.64,13.2848341083815,13.2,16.28,1.89182206773451
440000,广东省,2013,97.47,96.89,13.0795214040109,13.11,15.9404605243209,1.94684827278112
440000,广东省,2012,97.62,94.93,13.42397483352,13.42,15.82,2.0618732956634
440000,广东省,2011,98.39,91.3,12.8978574671862,12.51,14.35,2.01856368992936
440000,广东省,2010,98.37,95.75,9.52693614933023,12.69,13.29,2.05997019211545
440000,广东省,2009,97.7,96.45,10.4293290739243,12.63,12.27,2.05640951175832
440000,广东省,2008,93.97,93.94,9.79,11.65,11.46,1.9330629312529
440000,广东省,2007,84.8,78.96,7.9,9.44,9.22,1.42301939723649
440000,广东省,2006,76.6,71.02,5.74,9.65,9.25,1.12721384393111
440000,广东省,2005,98.8017717251182,95.416707984883,6.45335448826012,12.0362333212133,11.0017987196862,1.80560605559779
440000,广东省,2004,95.1391988227205,92.9866832322111,6.53353919641026,11.7173081794386,9.5889774797052,1.60307829632221
440000,广东省,2003,,,,,,
440000,广东省,2002,,,,,,
440000,广东省,2001,,,,,,
440000,广东省,2000,,,,,,
450000,广西壮族自治区,2019,98.8812886504929,98.8443810179945,10.1009628791234,21.919508554369,13.5156898446599,1.46318258615882
450000,广西壮族自治区,2018,97.7964661909616,98.1515460414543,10.7823649337411,19.41958885491,13.0518433571186,1.39738362215426
450000,广西壮族自治区,2017,97.63,97.8,10.740258474839,17.56,12.42,1.37475308477939
450000,广西壮族自治区,2016,97.7,95.85,9.77372403710889,17.06,11.77,1.38192918417447
450000,广西壮族自治区,2015,97.5,94.46,9.0990059185198,16.28,11.6,1.4327031737823
450000,广西壮族自治区,2014,94.4,92.99,9.18896557291036,15.75,11.19,2.14816160148525
450000,广西壮族自治区,2013,95.91,93.58,9.4187972479402,15.53,11.4801558651151,2.2891361590079
450000,广西壮族自治区,2012,95.3,93.26,9.17564812117681,14.74,11.42,2.32924447896775
450000,广西壮族自治区,2011,93.91,91.08,8.90133961495702,14.34,11.02,2.31598181558004
450000,广西壮族自治区,2010,94.65,92.35,8.07323637737275,14.31,9.83,1.75535933515913
450000,广西壮族自治区,2009,94.43,92.19,9.93879520520114,13.98,9.6,1.89582486793986
450000,广西壮族自治区,2008,92.87,84.04,8.43,11.83,8.61,1.7266135400962
450000,广西壮族自治区,2007,91.89,81.51,8.13,11.28,8.56,2.09437637139124
450000,广西壮族自治区,2006,79.85,72.95,7.41,10.77,7.58,1.78504321683578
450000,广西壮族自治区,2005,82.2821686655821,72.6810689468175,6.93251611113213,10.2441577440632,6.76195881099214,1.89424034908504
450000,广西壮族自治区,2004,78.7363828896808,67.3874170925646,6.30794009105551,9.22285772259774,6.40508287573079,1.56240092323691
450000,广西壮族自治区,2003,,,,,,
450000,广西壮族自治区,2002,,,,,,
450000,广西壮族自治区,2001,,,,,,
450000,广西壮族自治区,2000,,,,,,
460000,海南省,2019,98.4704292573532,97.7315200828038,13.3840315114574,18.2399873494149,10.5737902878008,3.01313935769529
460000,海南省,2018,97.0389170896785,96.7387151356367,12.6739806779106,16.8057420446482,10.2328748430763,2.69090115168386
460000,海南省,2017,98.4,98.32,13.5355697514967,18.22,12.16,2.33118164487107
460000,海南省,2016,97.41,97.34,11.3475661827498,17.75,12.02,2.44235695986336
460000,海南省,2015,98.64,97.77,11.2519266997774,17.37,12.96,1.56533653022778
460000,海南省,2014,98.1,96.49,11.9709245097297,17.97,13.01,1.83236162641024
460000,海南省,2013,98.38,94.59,11.4781407443523,18.72,12.4662766130343,1.85681781244921
460000,海南省,2012,97.74,92.15,11.5960830264479,18.85,12.01,1.92082356879813
460000,海南省,2011,96.09,93.59,10.7613443879825,18.42,12.51,1.73397521618971
460000,海南省,2010,89.43,82.44,8.60648553900088,13.81,11.22,1.72655565293602
460000,海南省,2009,89.65,83.68,7.77065258393059,13.28,9.96,1.45699735948699
460000,海南省,2008,83.87,72.81,7.4,12.05,9.0,1.36075528566996
460000,海南省,2007,77.15,65.37,6.8,12.5,10.12,1.6063294174059
460000,海南省,2006,80.4,70.9,7.85,14.21,10.85,1.28669303180527
460000,海南省,2005,85.972128430229,82.5649211124071,6.48904168457241,14.4422616489656,10.4403585241574,1.37516115169746
460000,海南省,2004,89.6425181904461,88.2378993989244,5.61847516608668,14.1360329009807,10.1482442265106,1.37298323315407
460000,海南省,2003,,,,,,
460000,海南省,2002,,,,,,
460000,海南省,2001,,,,,,
460000,海南省,2000,,,,,,
500000,重庆市,2019,97.8921135974248,97.3567052593323,10.10214942111,14.3816585327865,16.6067766471107,2.98920097606563
500000,重庆市,2018,98.2821060451296,97.3886685326931,9.50545879044347,13.5164426992823,17.1418025284215,2.81363172067973
500000,重庆市,2017,98.05,96.37,11.5037288316328,12.67,17.05,2.74247402480556
500000,重庆市,2016,97.13,96.11,10.7026841018582,12.23,16.86,2.4294562973159
500000,重庆市,2015,96.87,95.34,11.0295601479876,12.05,16.99,2.39769797077619
500000,重庆市,2014,96.78,94.27,11.1823270177245,11.68,16.97,2.28632547367067
500000,重庆市,2013,96.25,93.09,11.567519858782,11.23,18.0370697263901,1.84730803177405
500000,重庆市,2012,93.84,93.32,8.9966914065993,10.67,18.13,1.78127514978092
500000,重庆市,2011,93.41,93.03,8.79589840003069,10.43,17.87,1.76015807850209
500000,重庆市,2010,94.05,92.02,7.22880196291228,9.37,13.24,1.54956825366866
500000,重庆市,2009,94.6,91.83,7.84708029595952,9.78,11.25,2.40002622979486
500000,重庆市,2008,93.2,90.87,9.56,9.49,9.62,2.09782262830129
500000,重庆市,2007,91.49,88.4,9.64,9.16,7.61,2.37927470875611
500000,重庆市,2006,81.38,75.84,9.29,8.14,6.45,2.64371681841113
500000,重庆市,2005,79.3793414096394,68.8402361252697,8.69822906047746,6.64433038571869,5.04202128920604,2.65403854816149
500000,重庆市,2004,76.8076057042783,63.5178765026151,7.71292755280747,6.20233031916795,4.06106961173261,2.62697022767075
500000,重庆市,2003,,,,,,
500000,重庆市,2002,,,,,,
500000,重庆市,2001,,,,,,
500000,重庆市,2000,,,,,,
510000,四川省,2019,95.8916910777493,94.9533900891004,13.2508696448187,16.3766744476993,14.0311889722934,2.52769132186012
510000,四川省,2018,95.6982080040687,93.7035481596499,13.1827866673345,14.6289285397795,12.9721202267062,2.35644960565301
510000,四川省,2017,94.91,91.22,14.4570770815243,13.72,12.48,2.38009652860518
510000,四川省,2016,93.07,91.78,12.900330553184,13.73,12.47,2.1777106455638
510000,四川省,2015,93.05,92.46,13.5187217953409,13.63,11.96,2.13830954994512
510000,四川省,2014,91.12,90.89,14.2227407614072,13.32,11.26,2.17110102214219
510000,四川省,2013,91.76,89.68,14.5897324563519,13.24,11.2077309446848,2.89682603498277
510000,四川省,2012,92.04,87.96,13.3356951262716,12.72,10.79,2.89432101264684
510000,四川省,2011,91.83,87.09,12.6029950202844,12.14,10.73,2.82243808313908
510000,四川省,2010,90.8,84.39,9.65486753607629,11.84,10.19,2.92904733335438
510000,四川省,2009,89.68,83.38,11.1808142629058,11.5,9.49,2.92376263970197
510000,四川省,2008,88.09,81.09,11.06,10.78,8.74,2.6358290118367
510000,四川省,2007,86.55,78.92,9.64,10.33,8.37,2.44224514191988
510000,四川省,2006,80.83,71.82,8.24,9.46,7.74,2.41193462968411
510000,四川省,2005,97.2210321880444,82.1944706251963,7.62788107274441,10.9005583640362,7.99543026875732,3.37660297603747
510000,四川省,2004,97.4949604765464,81.745977818547,7.57400738375122,10.5813835851208,7.69663201286494,2.84931258635139
510000,四川省,2003,,,,,,
510000,四川省,2002,,,,,,
510000,四川省,2001,,,,,,
510000,四川省,2000,,,,,,
520000,贵州省,2019,98.3322856191991,91.803177655339,11.1590183534864,14.5273576649533,16.3818733128721,2.80417606527875
520000,贵州省,2018,96.6780804415598,87.2451065569581,10.9559462360096,13.5107834619512,15.5066949455716,2.86196146573312
520000,贵州省,2017,96.54,87.74,11.0224513735439,12.18,15.25,2.87666748506424
520000,贵州省,2016,96.03,85.66,11.3577659370341,12.11,14.98,2.00882643798616
520000,贵州省,2015,95.43,84.06,11.2672107656844,11.22,12.94,2.24285091271572
520000,贵州省,2014,94.47,76.3,10.6146841206602,10.33,12.5,2.17384430531841
520000,贵州省,2013,92.86,74.86,9.59883086015289,9.58,11.4087492773174,2.05563050041755
520000,贵州省,2012,92.07,71.35,8.80423981450812,6.8,9.38,2.09009605829745
520000,贵州省,2011,91.55,71.56,8.70451560074379,6.63,7.26,2.05223562326208
520000,贵州省,2010,94.1,69.72,8.4622484770168,6.65,7.33,2.20971017168174
520000,贵州省,2009,92.09,68.49,8.28443411259632,6.29,6.13,2.22530511239009
520000,贵州省,2008,88.69,67.82,8.28,6.22,6.16,2.20119199497306
520000,贵州省,2007,82.52,62.08,8.04,6.21,5.89,2.04606032713954
520000,贵州省,2006,84.24,60.41,5.81,5.35,5.49,2.21817979321738
520000,贵州省,2005,92.7522860540452,64.7414606142617,8.62754746381269,6.067782015008,5.94841513921352,2.19584204699225
520000,贵州省,2004,88.5959546127282,59.5441539220523,8.24074987666502,5.17612234829798,5.25122841637888,1.76813024173656
520000,贵州省,2003,,,,,,
520000,贵州省,2002,,,,,,
520000,贵州省,2001,,,,,,
520000,贵州省,2000,,,,,,
530000,云南省,2019,97.0763205883232,77.9169531553616,12.9723077536297,14.9972297788806,11.8845375823344,4.59378394268233
530000,云南省,2018,96.6036560033236,77.3078520980474,12.9694640631491,14.1120066472788,11.854497299543,6.39592854175322
530000,云南省,2017,96.71,75.93,13.5979221437395,12.52,11.5,5.37518608849894
530000,云南省,2016,96.66,78.78,13.1732883584894,15.76,11.33,3.45850857155056
530000,云南省,2015,97.33,76.79,12.6190182466608,14.23,10.57,2.93718528155035
530000,云南省,2014,97.85,76.18,12.3631315265286,17.12,11.0,2.86593831110038
530000,云南省,2013,97.92,71.53,11.6139680333565,12.29,10.5649260399087,3.14454482279361
530000,云南省,2012,94.32,66.46,10.2472966401927,11.92,10.43,2.78903373700419
530000,云南省,2011,95.09,74.21,10.0642010121101,11.97,10.26,2.18912862861603
530000,云南省,2010,96.5,76.4,9.7418112805669,10.9,9.3,2.25829794787073
530000,云南省,2009,96.23,77.68,9.80189909898978,10.0,8.89,2.21915480993842
530000,云南省,2008,95.22,76.1,11.01,12.09,7.62,2.13467095224181
530000,云南省,2007,95.41,77.57,10.81,9.28,7.44,1.51665628629623
530000,云南省,2006,74.46,57.37,9.69,7.47,6.47,1.9
530000,云南省,2005,82.068658212807,60.0063125452554,9.0325096080652,7.12315033140863,7.98148938935408,2.19082452980821
530000,云南省,2004,81.4999608671832,61.847460280191,8.89488925412851,6.63946935900446,7.38301244423574,2.13469515535728
530000,云南省,2003,,,,,,
530000,云南省,2002,,,,,,
530000,云南省,2001,,,,,,
530000,云南省,2000,,,,,,
540000,西藏自治区,2019,95.0298210735587,60.1060304837641,7.61620751680394,15.7485562813595,9.7980687304743,6.34289501088706
540000,西藏自治区,2018,85.901491188432,55.0474469046543,7.71802982376864,12.2146407591505,8.70628106642567,3.94035246272029
540000,西藏自治区,2017,92.8,56.77,10.4264765236109,14.7,5.85,4.84326651419346
540000,西藏自治区,2016,67.57,52.99,6.2007623888183,16.82,7.84,2.6853028377806
540000,西藏自治区,2015,88.06,79.98,9.047681944261,24.98,11.65,4.18702945449742
540000,西藏自治区,2014,89.07,57.13,8.4288905435592,14.44,10.8,4.51228592702904
540000,西藏自治区,2013,96.95,38.62,7.69854132901134,13.19,9.03533225283631,4.61912479740681
540000,西藏自治区,2012,75.39,29.79,8.59038737446198,14.22,9.4,0.77116212338594
540000,西藏自治区,2011,91.93,83.44,9.01719901719902,13.48,10.73,3.37837837837838
540000,西藏自治区,2010,97.42,79.83,20.9074733096085,13.25,5.78,4.15925266903915
540000,西藏自治区,2009,92.53,81.4,12.5968992248062,13.32,7.62,4.65116279069767
540000,西藏自治区,2008,86.59,74.8,12.76,13.46,5.64,4.6602787456446
540000,西藏自治区,2007,90.58,65.1,16.73,15.51,6.9,5.84487534626039
540000,西藏自治区,2006,48.63,48.63,15.47,16.44,9.21,6.44376899696049
540000,西藏自治区,2005,61.8160307601301,53.7414965986395,14.8772552499261,15.6548358473824,0.419994084590358,3.51966873706004
540000,西藏自治区,2004,69.0117252931323,41.8760469011725,25.9966499162479,14.3705192629816,0.47571189279732,2.71356783919598
540000,西藏自治区,2003,,,,,,
540000,西藏自治区,2002,,,,,,
540000,西藏自治区,2001,,,,,,
540000,西藏自治区,2000,,,,,,
610000,陕西省,2019,96.8405889884763,97.8048975672215,14.7332746478873,16.8362676056338,11.6165653008963,4.9047695262484
610000,陕西省,2018,95.4897197665974,96.1942684464034,13.7228385631882,16.4738674213017,11.7594183299525,5.27827168532385
610000,陕西省,2017,95.95,93.61,15.6266572388192,16.32,12.64,4.97753133053599
610000,陕西省,2016,95.61,94.66,16.0067073417108,15.42,12.3,4.47189785445877
610000,陕西省,2015,97.12,94.73,15.5116538610121,15.67,12.57,4.57784264068335
610000,陕西省,2014,96.31,95.08,15.8466163707527,15.38,12.48,4.30427137103636
610000,陕西省,2013,96.52,93.75,16.2741843757617,14.74,11.7665417068047,3.81262984412901
610000,陕西省,2012,96.15,94.11,15.5791566644844,14.71,11.58,3.48197182415557
610000,陕西省,2011,95.72,92.09,15.5923192394296,13.72,11.41,3.52264198148611
610000,陕西省,2010,99.39,90.39,12.6355211374889,13.38,10.67,3.13063348990732
610000,陕西省,2009,98.06,89.64,13.3617251228738,12.86,9.34,2.92066596330511
610000,陕西省,2008,96.65,89.55,12.13,12.67,8.71,3.09135345795627
610000,陕西省,2007,95.7,86.17,10.99,11.58,8.0,2.71690706473315
610000,陕西省,2006,85.66,71.24,9.1,9.07,5.89,1.91809794697881
610000,陕西省,2005,93.2417171063484,79.822858375525,8.19343459337369,8.19381527021711,5.10941921402921,2.17874046721738
610000,陕西省,2004,94.4318549692457,76.7264486888961,7.91324053091615,7.15662026545808,4.50712852055681,1.7235351246358
610000,陕西省,2003,,,,,,
610000,陕西省,2002,,,,,,
610000,陕西省,2001,,,,,,
610000,陕西省,2000,,,,,,
620000,甘肃省,2019,98.0428950265962,92.6631825442364,13.2934261743405,19.3073368174558,14.2794379914086,3.0457639998139
620000,甘肃省,2018,97.9014372444555,90.9072605625078,11.8681080411349,17.9053246190063,13.6543489034816,3.09596084747863
620000,甘肃省,2017,98.81,90.56,10.5236306293771,16.51,14.87,2.61892614751944
620000,甘肃省,2016,97.93,88.15,9.15767409362627,15.42,13.94,2.5836503377067
620000,甘肃省,2015,97.28,85.77,9.00009439008275,15.18,12.23,2.38806909354057
620000,甘肃省,2014,94.95,83.48,9.67279842076761,15.3,12.79,2.49812204112293
620000,甘肃省,2013,93.68,80.22,10.3592814371258,14.02,11.7592462134554,2.40753786544558
620000,甘肃省,2012,92.77,77.81,10.0435675828847,12.56,9.52,2.36256729951828
620000,甘肃省,2011,92.5,75.62,9.76225583893106,12.58,8.32,2.34103362277684
620000,甘肃省,2010,91.57,74.29,8.09906662970151,12.2,8.12,2.16800665372886
620000,甘肃省,2009,89.66,73.03,8.19810524341056,11.29,7.99,2.17428008629584
620000,甘肃省,2008,87.85,65.32,8.11,10.37,7.87,2.13489514453051
620000,甘肃省,2007,91.76,64.46,7.64,9.83,6.83,1.90202174290845
620000,甘肃省,2006,88.66,57.06,6.08,11.34,6.95,1.88757991387324
620000,甘肃省,2005,85.9391784995801,55.3565499326159,6.31457645657142,9.71138108166175,6.86456766733725,2.1367604836032
620000,甘肃省,2004,85.1491530203235,65.2,5.57133361532419,9.69496646323041,6.13835679900095,2.49561907063871
620000,甘肃省,2003,,,,,,
620000,甘肃省,2002,,,,,,
620000,甘肃省,2001,,,,,,
620000,甘肃省,2000,,,,,,
630000,青海省,2019,99.2375309601282,93.8274003205284,14.0896508183187,18.4386382400078,11.9262784711767,3.64722451556505
630000,青海省,2018,99.0049235553252,94.6929256284011,14.5737237626328,16.1891163513864,11.4521378595491,3.69007514900233
630000,青海省,2017,98.93,94.19,14.3739207786092,14.4,11.18,3.65234681596986
630000,青海省,2016,99.21,87.55,14.4910436554757,11.04,10.78,3.743430226322
630000,青海省,2015,99.06,85.96,13.246963562753,10.63,10.48,3.73009446693657
630000,青海省,2014,99.71,88.81,14.4039135161251,11.08,10.78,4.04034303659862
630000,青海省,2013,99.08,84.76,14.4681371051506,10.9,9.65968106555875,3.97751573287713
630000,青海省,2012,99.9,92.65,16.5960864485981,11.17,9.81,4.32242990654206
630000,青海省,2011,99.86,92.1,16.9353319730027,11.22,9.65,4.64605242505101
630000,青海省,2010,99.87,90.79,18.3034587225448,11.42,8.53,4.65370697635277
630000,青海省,2009,99.45,91.49,17.6239743132358,11.47,8.13,4.81626828398145
630000,青海省,2008,100.0,94.78,17.66,11.16,8.53,4.88153011704253
630000,青海省,2007,100.0,89.41,18.73,10.53,8.47,4.87465181058496
630000,青海省,2006,91.28,81.13,18.32,9.33,7.81,4.37915742793792
630000,青海省,2005,100.0,71.9954413593038,17.8408619975135,9.69643597181931,5.82231661831745,4.11313717364277
630000,青海省,2004,99.9367288832648,69.9462195507751,15.7123273225772,9.37150690709691,6.73615944321417,4.42897817146473
630000,青海省,2003,,,,,,
630000,青海省,2002,,,,,,
630000,青海省,2001,,,,,,
630000,青海省,2000,,,,,,
640000,宁夏回族自治区,2019,98.3922498196434,96.6505204575904,12.8499776701364,26.1961936170944,21.0491256999553,2.98533099728606
640000,宁夏回族自治区,2018,98.3971655137506,93.8484899611945,13.3524548675553,22.9396321916653,20.3834654968787,2.65226927619369
640000,宁夏回族自治区,2017,95.66,91.71,15.260173448966,21.83,19.17,2.53168779186124
640000,宁夏回族自治区,2016,94.75,90.69,13.4710656688099,23.11,18.3,2.62464425002635
640000,宁夏回族自治区,2015,96.4,87.26,13.9749249514392,22.52,18.11,2.63464594737772
640000,宁夏回族自治区,2014,97.26,89.23,13.1651124520022,23.16,17.91,2.51234229292375
640000,宁夏回族自治区,2013,96.51,89.08,13.1918924038644,18.81,17.5071036181095,2.54214813411631
640000,宁夏回族自治区,2012,92.3,79.67,12.4643630972745,17.56,15.71,2.29596685292888
640000,宁夏回族自治区,2011,95.45,88.38,11.2392819429778,17.9,16.03,3.22703273495248
640000,宁夏回族自治区,2010,98.23,88.01,10.6287091160591,17.35,16.18,4.17652045870332
640000,宁夏回族自治区,2009,97.2,87.13,10.0612263547473,16.57,14.96,2.12464589235127
640000,宁夏回族自治区,2008,87.25,75.68,9.36,14.82,11.0,4.12805391743892
640000,宁夏回族自治区,2007,90.07,74.58,8.13,17.16,10.42,4.06423961771516
640000,宁夏回族自治区,2006,84.03,66.46,7.72,15.49,8.66,4.00478779113261
640000,宁夏回族自治区,2005,62.8859164787308,51.8352904580449,4.75542421650206,10.2119138346683,5.38381678202038,3.64725095264017
640000,宁夏回族自治区,2004,61.0986679240835,49.3929034539668,3.99229832213446,9.10684113324688,4.74808440410232,3.69366183347086
640000,宁夏回族自治区,2003,,,,,,
640000,宁夏回族自治区,2002,,,,,,
640000,宁夏回族自治区,2001,,,,,,
640000,宁夏回族自治区,2000,,,,,,
650000,新疆维吾尔自治区,2019,98.5511057979677,98.5176329946204,13.3886431560072,23.6731978481769,14.8770711297071,2.74118350268978
650000,新疆维吾尔自治区,2018,97.6582712920429,98.0093985954908,14.4397803474312,20.34240192196,14.3076455990285,3.02550293046095
650000,新疆维吾尔自治区,2017,98.75,98.32,14.5842177881554,19.78,13.23,3.03544894926767
650000,新疆维吾尔自治区,2016,98.86,97.89,15.2441397077569,18.35,12.22,3.2753230372885
650000,新疆维吾尔自治区,2015,98.81,97.63,16.0776849016525,17.69,11.5,3.43871555077381
650000,新疆维吾尔自治区,2014,98.15,96.87,15.5367426701101,16.46,10.74,3.35731746053667
650000,新疆维吾尔自治区,2013,98.08,96.37,14.3534507161864,15.69,10.0758648021287,3.16339240219668
650000,新疆维吾尔自治区,2012,99.13,96.6,13.9088514931036,14.16,10.0,3.21683107917094
650000,新疆维吾尔自治区,2011,99.17,96.19,13.4611729360189,13.74,9.48,3.26190257212054
650000,新疆维吾尔自治区,2010,99.17,95.8,11.6551483641897,13.19,8.61,3.22565305604869
650000,新疆维吾尔自治区,2009,99.03,89.34,12.2208305545163,12.55,8.46,3.09383997267271
650000,新疆维吾尔自治区,2008,92.82,88.61,13.23,12.47,7.91,4.32491060382666
650000,新疆维吾尔自治区,2007,99.12,92.77,15.6,13.32,8.09,4.70691867256468
650000,新疆维吾尔自治区,2006,90.5,83.4,13.41,12.13,6.96,4.62408330067738
650000,新疆维吾尔自治区,2005,97.8625426915845,89.3261445182087,12.9993476342147,11.4817913196976,6.37388234391189,3.65516712076442
650000,新疆维吾尔自治区,2004,98.1227106227106,87.251154642459,13.1051919095397,11.0137163561077,6.75027870680045,4.041248606466
650000,新疆维吾尔自治区,2003,,,,,,
650000,新疆维吾尔自治区,2002,,,,,,
650000,新疆维吾尔自治区,2001,,,,,,
650000,新疆维吾尔自治区,2000,,,,,,
